sha,date,author,message,files_changed
f6a8c7509d45352e7f71ed0f9ce57caf9fa40208,2023-03-25 18:31:14+00:00,MEEPofFaith,"Include int[] in readObject/writeObject (#8400)

* Include int[] in readObject/writeObject

* The almighty Object[]

* Order",1
deb814ce58569dc4f6b8ce9730b46864ef090b59,2023-03-25 18:26:50+00:00,Anuken,Merge remote-tracking branch 'origin/master',3
da4371baf83e2cd7b244c6effda7a95d7a791728,2023-03-25 18:26:46+00:00,Anuken,Removed pointless CRC check,1
47a2afd294306e21d39409ff296d071cd6a37f30,2023-03-25 18:24:09+00:00,MEEPofFaith,"More specific ui scaling options (#8356)

Increments of 5 instead of 25",1
0122b735a04058b76eca561092bdc32d05edfdc0,2023-03-25 18:06:14+00:00,MEEPofFaith,Pierce damage decay (#8416),2
9c3ddc398cc7728b5bedc8187d5986977603c6e2,2023-03-25 18:00:08+00:00,MEEPofFaith,"Battery Graphical Updates (#8323)

* Battery Graphical Updates

* Add the vanilla fields back

* Add back topRegion and depricate it",3
0ccbe68a65fb26214201b8e69790ca02a34501cc,2023-03-25 17:58:10+00:00,HamzaGSopp,"new server v7 (#8426)

new server Tamazia",1
30cd6a7de6ef4ed5b31583e5bb0aaaa380a9ab1d,2023-03-25 17:57:50+00:00,Suportik-GFX,Update servers_v7.json (#8421),1
23a2596e298395fbd48aef2fe2d75ef56c83bbf3,2023-03-25 17:57:20+00:00,Brandons404,added pvp server to fish (#8413),1
b88422b17e678fea35c4f3ce68fdcd065b1f9dd2,2023-03-25 17:57:11+00:00,TheRadioactiveBanana,Add eradication mindustry HexPvP && Hub server (#8380),1
09a9b6833129367105bbc83e3b0e4ae9a74d49fc,2023-03-25 17:56:48+00:00,thedimas3007,[thedimas] Use IP instead of domain (#8393),1
08f63122ba1356e3290f4de88d52c8b49b063ab9,2023-03-25 17:55:26+00:00,BalaM314,"Set controller after setting spawnedByCore (fix UnitChangeEvent) (#8428)

* CoreBlock.playerSpawn: Set spawnedByCore first
* The call to unit.controller() calls player.unit(unit)
* That function fires UnitChangeEvent
* The unit in UnitChangeEvent has spawnedByCore incorrectly set to false
* This caused me to waste an hour of my life while making a plugin

* Might as well improve code readability",1
355f33b0a48dcead5bb38fd6528e932df62fdf4e,2023-03-25 17:52:04+00:00,phoskee,"Update bundle_it.properties (#8411)

Fixed errors
Translated some sentences",1
90f7bbae65555f9a2870bd8ed8dcac475a7524a1,2023-03-25 17:51:43+00:00,MEEPofFaith,Make an interface for blocks that spawn tethered units (#8395),2
4be7cf5c0ee9d0f52658ad213baa21e112a0e7d9,2023-03-25 17:50:25+00:00,Darkness6030,"Call.textInput (#8355)

* Update Menus.java

* Update EventType.java

* Update UI.java

* WHY

* WHY x2

* fix

* :skull:",3
58eef492842daca2149ff214051b3d3df621966d,2023-03-25 17:50:06+00:00,Pasu4,"Scale planet grid to planet radius (#8381)

* Scale planet grid to planet radius

* Fix skewed sector icons on small planets",2
b030a51485d48b76cfd89b07fbec8017fe7f9c24,2023-03-25 17:49:22+00:00,MEEPofFaith,"If it don't collide, don't collide (#8388)",1
aec3e178f5a62a30e9c617fd9e2bb7ffd2b47064,2023-03-25 17:47:53+00:00,MEEPofFaith,"Fix armor piercing ignoring status effect health multiplier (#8387)

* Make rawDamage protected

* pierceArmor ignores status effect health multiplier

* This is no longer the case",2
ee47d8a20a57d65eff5aa8054d22c44309c43378,2023-03-25 17:46:55+00:00,gorodmi,Allow 0 items (#8389),1
5c05c9f1d1b61c05a78646f72786f643802178cd,2023-03-25 17:46:11+00:00,nanmenyangde,Fix memory leak in pools (#8415),1
172f47cad6749df570a4db1aef2f14c11309f305,2023-03-25 17:36:45+00:00,Anuken,Fixed #8418,2
a8b3350d61e5284bc76e50e9a870a9eec1ff1250,2023-03-25 17:20:04+00:00,Anuken,Fixed #8401,1
b3241942956f60bbd5771141b4ac668b5a4075db,2023-03-25 17:16:15+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
663fa2bd3f40a890e98ba72c26bdbef227f07c76,2023-03-25 17:16:12+00:00,Anuken,Fixed #8399,1
4ddb78e8d59ba1d7a1aee0b0ac757d6f04051f21,2023-03-25 17:10:21+00:00,SITUVNgcd,"Add `Events.fire(Trigger.unitCommandChange)` in select/remove unit by type (#8406)

* Added `Events.fire(Trigger.unitCommandChange)` and `boolean fireInRebuildCommand`

Added `Events.fire(Trigger.unitCommandChange)` to **left click - select** and **right click - remove**.
Added `boolean fireInRebuildCommand` to prevent infinite event loop with `rebuildCommand`.

* Remove useless `fireInRebuildCommand` flag.",1
f23d20309557ee85144fc725c9149f033d02251d,2023-03-25 17:01:16+00:00,Anuken,Merge remote-tracking branch 'origin/master',34
dfce361afc47a06bfc15257c03b6b15297fec6a4,2023-03-25 17:01:12+00:00,Anuken,Fixed #8423,1
2553891c254736b9a9f4e81b6ce9097427cd1cf1,2023-03-25 16:43:28+00:00,unknown,Automatic bundle update,34
e4bef567b5c03d871c68c885ef38cf2ac593732c,2023-03-25 16:42:29+00:00,Anuken,Fixed Steam public lobby hosting / Misc Steam bugfixes,6
0daafc5ff3a51f5fbd046db2f4631083f1c083cc,2023-03-25 15:11:06+00:00,Anuken,Steam kick bugfixes,4
d07706e039a9d53ac45b5062ee03888182ec5239,2023-03-18 20:14:01+00:00,Anuken,Pathfinder bugfixes,4
ca2b51d4fed26e55bf3b138d85dbc97fb98648e6,2023-03-09 10:25:41+00:00,Anuken,Merge remote-tracking branch 'origin/master',47
bae3884d96a25d079a2ed113f2c6f70612b7be39,2023-03-09 10:25:35+00:00,Anuken,Basic setProp implementation,9
515a6f9c8d4bb8389be860ca16ed863c529b21b9,2023-03-08 18:11:53+00:00,MEEPofFaith,json-able attributes (#8334),2
d937af74972a733653596f34e96d73c60064ea01,2023-03-08 14:25:56+00:00,J0anJosep,"Update bundle_ca.properties (#8341)

Missatge reforçat->Missatge destacat
Unir->Uneix (use imperative in buttons)",1
a216c9c56ef436e70c8437abfd3464f6b9918136,2023-03-08 14:21:36+00:00,unknown,Automatic bundle update,1
0e9f250e93afacb9115b49c86c832f28d5adf823,2023-03-08 14:20:48+00:00,NgLam2911,"Vietnamese translation for mindustry v7 update (Phase 1) (#7843)

* Update bundle_vi.properties

* Update bundle_vi.properties

* Alot of todo ...

* More...

* REEEEEEEE

* Alot of descriptions

* re-translate sectors desc

* fck VSC

* update sector descriptions

* Sector hints

* Block description

---------

Co-authored-by: Arckyn Nightingale <86044974+Kynarc@users.noreply.github.com>
Co-authored-by: Anuken <arnukren@gmail.com>",1
10e0be9d683677c873caeb214c7fc45bf40c6005,2023-03-08 14:19:57+00:00,MEEPofFaith,"Drill multipliers for regular drills and beam drills (#8339)

* Drill multipliers for other drills

* h",3
29d42460197ac04215b2cdc96a9503fc172161a2,2023-03-08 14:19:41+00:00,unknown,Automatic bundle update,1
65c5d206a8006391060c233e563b5b4f281d8f4a,2023-03-08 14:18:46+00:00,osp54,[XCore] new server (#8372),1
3a73a97746100427449a75481514d331ccf00fcc,2023-03-08 14:18:17+00:00,twinflac,"Update bundle_be.properties. (#8374)

Worked Dima Pozniac and monodx.

Thanks.",1
a3f8ca9ca573d8ff40e84bbac1562d4a416bd535,2023-03-08 14:17:39+00:00,MEEPofFaith,"Shield flash on top (#8373)

Co-authored-by: Anuken <arnukren@gmail.com>",2
a046f0f11b15fba243f03e25dc95d6c90a75cdee,2023-03-08 14:16:07+00:00,MEEPofFaith,Non-hexagonal force projectors (#8358),1
2cc486febca0274febbcbdf1eef57452d014f810,2023-03-08 14:11:55+00:00,unknown,Automatic bundle update,34
3c9b3680bcc59fb99d66028d616089c850277932,2023-03-08 14:11:07+00:00,MEEPofFaith,"Interval Bullet Delay (#8365)

Like homing delay",1
0a1957eb135754294c169d2a80ab928bdeee51aa,2023-03-08 14:10:34+00:00,MEEPofFaith,"Display Interval Bullet in Stats + Collapsers (#8366)

* Display interval bullets in stats

* Collapsers for sub-bullets

* highlight /sec as well

* top",2
75e1e6f1666136f2e8067abb4dfdd37be7e6da24,2023-03-08 13:26:11+00:00,MEEPofFaith,"Player unit spawns before core animation finishes (#8375)

* Player unit spawns before core animation finishes

* the

* Shouldn't the landing particles also be aimed at the tile's world pos?",2
327a8fc61b8a1e014c0bbacabd3148a6aaf500fe,2023-03-08 12:12:04+00:00,SunkyMP3G,"Clearer translations (#8364)

* Clearer translations

* Small changes",1
a857eaed745306df8315ad83a55d7ae3a2b1d58e,2023-03-08 12:06:59+00:00,Anuken,Fixed #8368,2
028c189dc8025005afbfba18fcbc7747ee39716a,2023-03-08 11:56:49+00:00,Anuken,Merge remote-tracking branch 'origin/master',4
11f8e067082590b0e8accf153df9fce3f93a5971,2023-03-08 11:56:44+00:00,Anuken,Fixed #8340 / Reverted #8220,1
0760923943ba75aa7aeb2278186a9dad4568f154,2023-02-27 16:26:47+00:00,MEEPofFaith,overRegion (#8337),1
219084fe3ce664702fd37e887784d0164e58363c,2023-02-27 16:26:26+00:00,MEEPofFaith,Don't generate edges if edges already exist (#8338),1
4f314afe213c815c46d3f82976a93d3525d798e7,2023-02-27 16:25:29+00:00,Kowkodivka,"[RU] Small translation update (#8342)

* [RU] Small translation update

* Update bundle_ru.properties",1
6750cfead8b8b1607c0e1de1dc0bab395c2dc482,2023-02-27 16:25:12+00:00,TheTrueInfinity,"Update servers_v7.json (#8349)

* Update servers_v7.json

* Update servers_v7.json

* Update servers_v7.json",1
b5696463102547b3f0516df875139e8643393eae,2023-02-27 04:03:03+00:00,Anuken,fixed ignoreLiquidFullness,1
cc207d3d7c0cde25330007a5b286ae3ef9bcd17f,2023-02-26 20:36:28+00:00,Anuken,a,1
e234ac43a602cdfd5a56c776c5d40146fcd7c699,2023-02-25 16:38:18+00:00,Anuken,Fixed keybind names,36
2388091ed6ccf4e7948bb16c9043b10b35df1ba3,2023-02-23 21:12:57+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
a38351d41f94283043abf6b1743ec023e0dbb3ca,2023-02-23 21:12:52+00:00,Anuken,isLogicControllable,5
4d8de72a8e300793a8e0d5d858de01ed2ebbf504,2023-02-23 14:06:07+00:00,SSTentacleSS,Update servers_v7.json (#8332),1
ab2138d8e772640ac39b83fa2563e1bf4fc430c0,2023-02-22 18:03:15+00:00,unknown,Automatic bundle update,1
46c75af9e4fb1baa7b05f44724f6b643b85facfa,2023-02-22 18:02:09+00:00,twinflac,"Updated and improved belarusian translation. (#8331)

Edited by monodx.",1
8eb3c16c5084c5356f7a58f1ac70c8c9cb213a07,2023-02-22 18:02:04+00:00,Kieaer,Fix server always paused (#8330),1
39e88ae6144a1c2a6fc7e0627a43f645112d5652,2023-02-21 23:15:20+00:00,Anuken,Fixed #8328,2
4410f31888e313b8710ee2d9fbb3817790ef056c,2023-02-21 15:55:01+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
df11dd7a74955793e8d37d9f9091e7e62fef64f8,2023-02-21 15:54:56+00:00,Anuken,Fixed issues with #7972,1
804dd61cd983f2702bec76138951444a8c13a0d7,2023-02-21 15:26:04+00:00,twinflac,"Updated belarusian translate. (#8327)

Edited by monodx.",1
b00c5b4cab5ab3234f61c0bec8380249fc4d50a4,2023-02-21 15:24:50+00:00,Anuken,Merge remote-tracking branch 'origin/master',3
e0d6cebb2e0aacc4aff1edddf542546339f4312a,2023-02-21 15:24:45+00:00,Anuken,Fixed #8326,2
ab772dccd4d54e91491b51559668f98f5c05334f,2023-02-21 14:55:55+00:00,ulwepo,Update bundle_ja.properties (#8324),1
b24403232838ebd455dd65083f329fb8b4e6c22c,2023-02-21 14:55:33+00:00,unknown,Update servers_v7.json (#8320),1
421c5e2879ee0d1b806d8b3a431d9ab1dbf0735c,2023-02-21 14:52:55+00:00,DikHalz,"Update servers_v7.json (#8325)

HUB

Co-authored-by: ColaHz <87813567+ColaHz@users.noreply.github.com>",1
1a8c4d8d8a87df99f6807f8b2a682dce11f6d4c1,2023-02-20 19:19:36+00:00,Anuken,Update deployment.yml,1
9efb1824af665c0230d7c974c86f5b04d92a807e,2023-02-20 18:46:01+00:00,Taras4k,Update servers_v7.json (#8322),1
74de125700a1d8428fcc6928aab818635c16ec9d,2023-02-20 17:27:24+00:00,Anuken,githubImportMod old signature returned,1
64cea34a98e1638958eee37aef7f197b7284a3a8,2023-02-20 17:20:01+00:00,Anuken,Merge remote-tracking branch 'origin/master',2
9c4bdc213defcf3e05d29c8970bd7d9a6620e0ca,2023-02-20 17:19:56+00:00,Anuken,Crash fix,1
92c0552fd590d6e3c1b96e10502f4cec074ee81b,2023-02-19 14:26:59+00:00,Fischer1000,"Update hungarian language file (#8315)

Fine tune the file. I have made it to it's quarter today (line 537).",1
ff39e5f90d49b45e56c0e4316120b0c3cfdd9234,2023-02-19 14:25:09+00:00,osp54,[XCore] Change ip (#8319),1
83c55fdbb421ddb91c333be4b6e03b9212e39411,2023-02-19 04:12:52+00:00,Anuken,Merge remote-tracking branch 'origin/master',3
7d300a273b90d073d3774e06c2743d659e18bea4,2023-02-19 04:12:47+00:00,Anuken,added missing break,1
29f36c19276430c95bb1b2683eb94d04540ded85,2023-02-19 00:48:22+00:00,MEEPofFaith,ClientServerConnectEvent (#8309),2
b65c3cd931170836eae722c8cd8a738c4759a3f0,2023-02-19 00:48:08+00:00,ferrandusqui31,"Missing translation and errors correction (#8312)

On line 104 updated joingame from ""Uneix-me a una partida"" to ""Unir-se a una partida"".
On line 494 update editor.savemap from ""Desa un mapa"" to ""Desa el mapa"".
On line 1386 updated block.kiln.name from ""Kiln"" to ""Forn de vidre"".
On line 1468 updated block.reinforced.message  from ""Missatge remarcat"" to ""Missatge reforçat"".",1
7401e7fe313e18b7e399f02649f9c2806f7cd036,2023-02-19 00:47:22+00:00,Anuken,Fixed #8316,2
150215712b40e3aca0987b536efd0e45c2c22304,2023-02-17 14:18:08+00:00,Anuken,formatting,1
f7ccf3c04abb32741aa0a318730c1dfb9a47739a,2023-02-17 14:13:59+00:00,Kieaer,"Add window size parameter (#8281)

* Add window size parameter

* Formatting

* Java 8",1
ebb798cac30aa530008935d128f23ab13c4ffa27,2023-02-17 14:03:44+00:00,Kowkodivka,Update servers_v7.json (#8307),1
348819d1aca8c0d477388ab0b89672144945af72,2023-02-16 04:22:05+00:00,MEEPofFaith,`connectedPower` similar to `conductivePower` (#8306),4
a8a3453632b881d6e3368f557d79ff3813826d8d,2023-02-15 17:16:51+00:00,MEEPofFaith,"Move core launch/landing to CoreBlock (#8055)

* Move core launch/landing to CoreBlock

* Slight cleanup

* just gonna...",2
9b02a274f103e50b2b7d6485076dfaddeb68f607,2023-02-15 15:38:44+00:00,unknown,"Update servers_v7.json (#8293)

Explosive corp deleted",1
f0933605654916ee5674cc6085a69ba1899fe942,2023-02-15 15:34:57+00:00,Anuken,Merge branch 'master' of https://github.com/Anuken/Mindustry,6
d457901d2e937040b0a3e6a3c2b9383a0ab37281,2023-02-15 15:34:52+00:00,Anuken,Minor Conquer buff,2
460dbff7d14550121c8a1107a5a91ec351b34eb0,2023-02-15 15:33:36+00:00,Anuken,Fixed shield break effect,1
e564602fd110b328caeeef91f759fbd0d4cee8cf,2023-02-15 14:59:32+00:00,Anuken,Hide isHidden content in mod info,1
e029321e5bda60b9949c39c68e080166fb7f4571,2023-02-15 14:34:38+00:00,Baldur404,"Update servers_v7.json (#8290)

Co-authored-by: Anuken <arnukren@gmail.com>",1
87d7089df3fc16b075afc22d0904c2a237f16e45,2023-02-15 14:02:46+00:00,SSTentacleSS,"Update servers_v7.json (#8294)

DNS doesn't work for everyone",1
e4f929a8510f0b628204da6a84c7d28991b47ce5,2023-02-15 14:02:32+00:00,way-zer,"Fix turret when cheating (#8291)

* （C/S) Fix ItemTurret ammo when `cheat`.

* （C/S) Fix `TurretBuild.updateReload` NPE when `cheat`

* Why `shouldConsume` cause `potentialEfficiency=0`",1
8726cde05df415998183eb3a4cb8f51f9d6f6fb9,2023-02-15 14:01:03+00:00,MEEPofFaith,Return salvo and swarmer to how they were before shoot changes (#8278),1
a189ac8613420ddadb5117aaeaf2f4f1835fbb95,2023-02-15 14:00:34+00:00,Larofeticus,"Update Team.java to increase dynamic range of team colors (#8279)

I'm having a lot of trouble finding enough visually distinct team colors; In the worst case I need about 25 colors. I am manually excluded colliding team numbers I know about, but, I can only find about 14 easily distinguishable colors before everything is another bright magenta, or yellow, or cyan, or pale green.",1
652aa4c45698084a52754e5773a6e9d540fe73c1,2023-02-15 14:00:10+00:00,ulwepo,Update bundle_ja.properties (#8300),1
cc3ae2c66cd963f8a136a6e237e127941f53601e,2023-02-15 13:59:57+00:00,MEEPofFaith,Use setBars instead of overriding displayBars (#8296),1
359e59bbad88c56a0c6d1d82c5825318181714c5,2023-02-15 13:58:09+00:00,Darkness6030,"Changed Darkdustry domain to direct IP address (#8292)

Why? Because darkdustry.net is not available in some countries (Ukraine, Israel and some more)
Also improved formatting",1
40ec7fd6fcf9eed00335e67de1a347b22e4fa135,2023-02-15 13:57:06+00:00,Anuken,Less Core.app.post for build events,2
d17f0ebc51e87be109900fb309627b90b4f6ad1d,2023-02-15 13:35:53+00:00,Anuken,Fixed #8297,1
5027b70f5a060900bf2408f4dec48e77ae0b97a9,2023-02-14 20:08:27+00:00,Anuken,Merge branch 'master' of https://github.com/Anuken/Mindustry,34
0b7c7907775f3edea3d839466857befe857fe6c2,2023-02-14 20:08:24+00:00,Anuken,turret status fix,2
5ac9e9f63cf233621e335ccfc9a19df582d32599,2023-02-13 19:13:48+00:00,unknown,Automatic bundle update,34
b08136e3ea36a10303314f5e0437be068e86588d,2023-02-13 19:12:53+00:00,Anuken,Quell no longer targets flying units,3
ec8262418fb2f4e604eb9463d591f4f07971aec9,2023-02-11 22:40:57+00:00,Anuken,Basic unit boost command support,9
946e36c66e4627c856dfb685c2c021bb23ddcad6,2023-02-09 22:50:46+00:00,Anuken,Merge branch 'master' of https://github.com/Anuken/Mindustry,7
00f35183496c6620d8234126317706355c0db5c8,2023-02-09 22:50:43+00:00,Anuken,Fixed #8277,1
29bf99fe1aa286d4c7d827d71e53341d2c7b4102,2023-02-09 22:43:11+00:00,Volas171,Update servers_v7.json (#8276),1
e104591dec38d7bedd9ea7385061db6a5e34299b,2023-02-09 14:22:58+00:00,SSTentacleSS,"Update servers_v7.json (#8271)

**SRV proved to be really too inefficient and unprofitable!!**

1. Huge delays
2. These records do not work for everyone",1
0fd26e68d4073522ad9007517e6d5cb25b0be80a,2023-02-09 14:21:55+00:00,Kieaer,"Fix server auto pause when gameover (#8220)

* Fix server auto pause when gameover

* Update ServerControl.java

* Update ServerControl.java",1
53f410fee09a128df541117a868ca459e6bce0dc,2023-02-09 14:20:06+00:00,way-zer,"Fix Turret bug when `cheat` (#8273)

* （C/S) Fix ItemTurret ammo when `cheat`.

* （C/S) Fix `TurretBuild.updateReload` NPE when `cheat`",2
53206e4b318712948092aac0ea9949e1b34269c3,2023-02-09 03:54:45+00:00,unknown,"Update servers_v7.json (#8256)

Explosive hub deleted",1
3818bfffb4ff9c57b525a31320042eef6ff13737,2023-02-09 03:54:17+00:00,SSTentacleSS,"Update servers_v7.json (#8260)

We added DNS v4/v6 with proxy, updated addresses and moved our servers to a more productive host

*P.S Sorry for creating pull requests before this, I was too stupid to realize that this pull request is directed to the order of ping requests, and not to the order of servers in general..*",1
e6afc6ef0bf5084ef7aa792c72da9233238e262c,2023-02-09 03:51:25+00:00,phinner,"Add info section about SRV records in SERVERLIST.md (#8252)

* update SERVERLIST.md

* aslo setup :skull:",1
5eb1c1dffcf452b4f5ad4cc7cf8e06c6c92caad9,2023-02-09 03:50:21+00:00,Kieaer,Remove dead servers v6 (#8262),1
66406806b7d1500ad42f23e7928a6195702a0c32,2023-02-09 03:49:19+00:00,unknown,Automatic bundle update,1
3a6debfae648a4a1709bbb369407602add1f1fd6,2023-02-09 03:48:33+00:00,Anuken,Merge branch 'master' of https://github.com/Anuken/Mindustry,4
a093fa5718cde1dd7c2740d82754a74b859f7c67,2023-02-09 03:48:17+00:00,Anuken,Replaced #8035,1
9c1f17fbddb64bfa4858ed6c21ee7a1c4ccc4a1b,2023-02-09 03:44:07+00:00,Darkness6030,"Add pvpAutoPause rule (#8249)

* Update Rules.java

* Update NetServer.java",2
ce3643f0b3990a3ba84f6f4b05223d14b2cbb24b,2023-02-09 03:35:13+00:00,MEEPofFaith,"Make type not required if the template already provides one (#8257)

Such as with missile units",1
f1fb7d8098df4ca636ade862207a4a58e6d8ab07,2023-02-09 03:28:44+00:00,MEEPofFaith,Fix modded payload conveyor icons (#8266),1
3d01eeaf1cb0d716cb1cf2489de92491de0dbe15,2023-02-09 03:25:10+00:00,Anuken,Fixed #8251,1
be39c31865d00fbd1ca7b8f505c422419d4838d1,2023-02-01 20:22:46+00:00,unknown,Automatic bundle update,34
0d2dfadba700bf04483e94b9127fb97911d0c340,2023-02-01 20:21:42+00:00,phinner,"Mod dependency resolution improvements (#7972)

* soft dependencies + better mod resolution algorithm

* update ModMeta#toString

* var

* add #7962 bugfix

* Use existing code to resolve

* add state text for mod dialog

* bugfix

* fix error text

* remove external resolver class

It's simpler like that :)",3
2dcab97b6d411fa2216486025239fff4d0d89649,2023-02-01 20:20:38+00:00,Anuken,Merge remote-tracking branch 'origin/master',4
31cb169002cb798b0b2c7c9bf716f57adc0f7fa2,2023-02-01 20:20:34+00:00,Anuken,Random server order,2
c381499c58adfb72f238d66f49ec88640867282d,2023-02-01 19:57:09+00:00,LeTuanVN,"Update vi translation (#8225)

* Update bundle_vi.properties

* Update bundle_vi.properties",1
8577a8cca4a57be52d5f9eaf0e938ebdec1235c5,2023-02-01 19:55:52+00:00,KotMilkMeoWtwo,"Update servers_v7.json (#8234)

nya",1
7a18c4a5807465615c0a9b0bd7c5f119d836a238,2023-02-01 19:55:39+00:00,SSTentacleSS,Update servers_v7.json (#8238),1
40589eb9ffde679b329466270edfa563e71dd8ed,2023-02-01 19:51:47+00:00,TheRadioactiveBanana,"Added nuclear pvp server (#8222)

i somehow forgot to press propose changes doing this yesterday, so i do this again today",1
722370b57ca0fccdbe9975be3d6fa5ab7399c5c7,2023-02-01 19:51:36+00:00,ulwepo,Update servers_v7.json (#8214),1
573672622a98e154f0088855c7a2e35124f6f48d,2023-02-01 19:48:26+00:00,unknown,Update servers_v7.json (#8215),1
12f747ae1d0b0552112bebbb275ee5ed55d3d5be,2023-02-01 19:45:56+00:00,MEEPofFaith,Strip colors from mod name as well (#8224),1
395dc99595ec153ee0daf72a83970f49351eb967,2023-02-01 19:45:28+00:00,way-zer,Update servers_v7.json (#8240),1
c94524379515b186fd35a5c6b390539056fc607e,2023-02-01 19:45:00+00:00,Darkness6030,It doesn't work (#8237),1
c2262cc9cf0a9b3f425a99fc70a11e574d08b627,2023-02-01 19:42:50+00:00,Anuken,Fixed #8235 / Fixed #8221,6
411399e96f451c572fe3e5a0fb67d7c7e4b1927f,2023-02-01 19:18:29+00:00,Anuken,Fixed #8211,1
f833b9e0ce37abec33f80dd4b4665d0496053a77,2023-02-01 19:09:16+00:00,Anuken,Fixed #8236,1
9955423e9af03c868edb3ff5fb99a1382eb0873e,2023-02-01 18:35:11+00:00,Anuken,Merge remote-tracking branch 'origin/master',2
58b4265b31260cf14ae8f02fff06947e433be116,2023-02-01 18:35:06+00:00,Anuken,Fixed #8232,1
671a62aed71dd72c2e46aeb933e5fb460df54a12,2023-02-01 18:09:46+00:00,Epowerj,"Merge pull request #8242 from osp54/patch-2

[XCore] Hexed server",1
c94fe9c312d5d24a0d10bb36ffd79261419e0125,2023-01-31 19:07:30+00:00,osp54,[XCore] Hexed server,1
f46a9730a3b637602ee706c1d04f23185630860b,2023-01-22 16:03:59+00:00,SSTentacleSS,Update SERVERLIST.md (#8205),1
d45cd7c15e6f75d53efcf1d72e7cd447b0d640e7,2023-01-22 14:54:39+00:00,SSTentacleSS,Banned logic displays on sandbox (#8204),1
a84d52f5fef47790ec12caf4ec8aa3d03722e440,2023-01-22 14:26:09+00:00,Anuken,Removed Omnidustry sandbox due to moderation issues (#8203),1
330d37b7a5529a645d70953604d5fff599c1af01,2023-01-22 13:59:36+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
d2792a4e9d42a6ec3bfc8047ca6a25df37168774,2023-01-22 13:59:32+00:00,Anuken,Fixed #8202,1
c50a69d42abf7ddde56430f07cf450ba8097f486,2023-01-21 14:40:26+00:00,unknown,"Update servers_v7.json (#8201)

Crawler arena",1
ee689d15979d260e4b1ed58e39eeda0a5e26bacb,2023-01-20 14:37:33+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
6ef8d64d468ff520d9fac4bb2793276c6dcff90c,2023-01-20 14:37:28+00:00,Anuken,Efficiency fix,1
0095e896731eec1afeeeb4e2d004f32680c2f354,2023-01-19 05:34:13+00:00,eSK8er,Update servers_v7.json (#8145),1
55d97ea2022de5cade6deaaf2832c7589a1e0802,2023-01-18 16:49:22+00:00,SachaTending,add tendhost(not running) [reopened] (#8147),1
85b8868d2b16e978612d535ef0cb7dd4e9ec3cb9,2023-01-18 15:41:39+00:00,Anuken,Fixed #8194,1
65e92ab6fc33c74e8dd23a191e4341803eb0c6db,2023-01-17 23:50:49+00:00,Anuken,Merge remote-tracking branch 'origin/master',2
478baf2532b7be83009c31be2b82c9c5d8f7004a,2023-01-17 23:50:44+00:00,Anuken,Fixed #8192,1
0750348cb1e343d2d6dba66be63df13bc7f72c78,2023-01-17 23:49:20+00:00,J0anJosep,Update bundle_ca.properties (#8190),1
db6cbc5cc38d5e21149e15feaa872735174085d0,2023-01-17 05:18:09+00:00,unknown,"Update servers_v7.json (#8189)

HexPvP IP Change",1
b4359c04895bcf3f6a77b7552b2553741953272d,2023-01-16 20:28:45+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
977192bc5487066db37d97dd82552b4161a5f5b7,2023-01-16 20:28:40+00:00,Anuken,Fixed #8187,1
d54b557a9f5e7c0705f1915656a78833f8fb8e46,2023-01-16 16:07:00+00:00,nanmenyangde,"Revert #8176 (#8186)

Liquid turrets are used to give buff like wet but not do the damage. The ammo change is not appropriate.",1
f6c97f4ff6064def93e9c30ee8bde43e2ce13bc7,2023-01-16 16:06:34+00:00,Anuken,Fixed #8185,1
66f4118896f95439cba20965f4f9ab2c83246c81,2023-01-15 20:19:13+00:00,Anuken,Fixed #8184,2
4a8f8c4ecf9b5255ca0a112baa5eed5d8136ec05,2023-01-15 13:51:57+00:00,Anuken,Merge remote-tracking branch 'origin/master',3
6d7c207b95eec081b30ffd617a50e8ffdfaeecd5,2023-01-15 13:51:51+00:00,Anuken,Fixed drawing of assembler payloads,2
597bd31a0c7e6817f29c2f2455fb4d8b3d9ab461,2023-01-15 13:42:59+00:00,DinnerWool,Update servers_v7.json (#8183),1
98157f28523ecbd903fb8f57cd6303ff81f96181,2023-01-14 19:41:14+00:00,Knochi,Never use „tun“ in German language (#8179),1
5e324e71d43b04f0c066b328aa25a363e66ad3e6,2023-01-14 15:05:30+00:00,MEEPofFaith,"Hitscan fix 2 (#8175)

* Revert ""Reverting #8037""

Re-implement #8037

* Properly count collisions

Fix #8170",1
3159ce670763627ac3886626c9fce44de889585d,2023-01-14 00:34:52+00:00,Anuken,Merge remote-tracking branch 'origin/master',3
9b033532c8ae999fdb16e3ec85845a506b2d924c,2023-01-14 00:34:48+00:00,Anuken,Fixed #8177,1
0678592d59d2012cd500b9eaee9af084390810e1,2023-01-13 21:51:36+00:00,Darkness6030,"Fix cheaty item and liquid turrets (#8176)

* Update Turret.java

* Update TractorBeamTurret.java

* Update TractorBeamTurret.java

* Update ItemTurret.java

* Update LiquidTurret.java",3
00d6b0d4836d0e31672b0961131e8e93eaa18c5e,2023-01-13 14:59:05+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
