path,size,extension
core/src/mindustry/maps/generators/blankplanetgenerator.java,877,java
core/src/mindustry/maps/generators/filemapgenerator.java,3178,java
core/src/mindustry/maps/generators/planetgenerator.java,5343,java
core/src/mindustry/maps/generators/worldgenerator.java,257,java
core/src/mindustry/maps/planet/asteroidgenerator.java,5882,java
core/src/mindustry/maps/planet/erekirplanetgenerator.java,16760,java
core/src/mindustry/maps/planet/serpuloplanetgenerator.java,27511,java
core/src/mindustry/maps/planet/tantrosplanetgenerator.java,2933,java
core/src/mindustry/type/ammo/itemammotype.java,1403,java
core/src/mindustry/type/ammo/powerammotype.java,1596,java
core/src/mindustry/type/unit/erekirunittype.java,511,java
core/src/mindustry/type/unit/missileunittype.java,1196,java
core/src/mindustry/type/unit/neoplasmunittype.java,1141,java
core/src/mindustry/type/unit/tankunittype.java,354,java
core/src/mindustry/type/weapons/buildweapon.java,2040,java
core/src/mindustry/type/weapons/pointdefenseweapon.java,2260,java
core/src/mindustry/type/weapons/repairbeamweapon.java,6569,java
core/src/mindustry/type/weather/magneticstorm.java,179,java
core/src/mindustry/type/weather/particleweather.java,3186,java
core/src/mindustry/type/weather/rainweather.java,1120,java
core/src/mindustry/type/weather/solarflare.java,173,java
core/src/mindustry/ui/dialogs/aboutdialog.java,3509,java
core/src/mindustry/ui/dialogs/adminsdialog.java,1602,java
core/src/mindustry/ui/dialogs/bansdialog.java,1340,java
core/src/mindustry/ui/dialogs/basedialog.java,2088,java
core/src/mindustry/ui/dialogs/campaigncompletedialog.java,1288,java
core/src/mindustry/ui/dialogs/colorpicker.java,5736,java
core/src/mindustry/ui/dialogs/contentinfodialog.java,3026,java
core/src/mindustry/ui/dialogs/customgamedialog.java,317,java
core/src/mindustry/ui/dialogs/customrulesdialog.java,27843,java
core/src/mindustry/ui/dialogs/databasedialog.java,4370,java
core/src/mindustry/ui/dialogs/discorddialog.java,1395,java
core/src/mindustry/ui/dialogs/editormapsdialog.java,5574,java
core/src/mindustry/ui/dialogs/effectsdialog.java,6856,java
core/src/mindustry/ui/dialogs/filechooser.java,8930,java
core/src/mindustry/ui/dialogs/fulltextdialog.java,413,java
core/src/mindustry/ui/dialogs/gameoverdialog.java,5640,java
core/src/mindustry/ui/dialogs/hostdialog.java,3005,java
core/src/mindustry/ui/dialogs/iconselectdialog.java,2250,java
core/src/mindustry/ui/dialogs/joindialog.java,25988,java
core/src/mindustry/ui/dialogs/keybinddialog.java,8789,java
core/src/mindustry/ui/dialogs/languagedialog.java,3555,java
core/src/mindustry/ui/dialogs/launchloadoutdialog.java,8029,java
core/src/mindustry/ui/dialogs/loaddialog.java,8252,java
core/src/mindustry/ui/dialogs/loadoutdialog.java,4562,java
core/src/mindustry/ui/dialogs/maplistdialog.java,8043,java
core/src/mindustry/ui/dialogs/mapplaydialog.java,3651,java
core/src/mindustry/ui/dialogs/modsdialog.java,31247,java
core/src/mindustry/ui/dialogs/palettedialog.java,1033,java
core/src/mindustry/ui/dialogs/pauseddialog.java,5428,java
core/src/mindustry/ui/dialogs/planetdialog.java,50490,java
core/src/mindustry/ui/dialogs/researchdialog.java,27728,java
core/src/mindustry/ui/dialogs/savedialog.java,1393,java
core/src/mindustry/ui/dialogs/schematicsdialog.java,30512,java
core/src/mindustry/ui/dialogs/settingsmenudialog.java,29143,java
core/src/mindustry/ui/dialogs/tracedialog.java,2121,java
core/src/mindustry/ui/fragments/blockconfigfragment.java,2224,java
core/src/mindustry/ui/fragments/blockinventoryfragment.java,7545,java
core/src/mindustry/ui/fragments/chatfragment.java,9898,java
core/src/mindustry/ui/fragments/consolefragment.java,7227,java
core/src/mindustry/ui/fragments/fadeinfragment.java,970,java
core/src/mindustry/ui/fragments/hintsfragment.java,13086,java
core/src/mindustry/ui/fragments/hudfragment.java,34779,java
core/src/mindustry/ui/fragments/loadingfragment.java,3276,java
core/src/mindustry/ui/fragments/menufragment.java,12647,java
core/src/mindustry/ui/fragments/minimapfragment.java,5340,java
core/src/mindustry/ui/fragments/placementfragment.java,35877,java
core/src/mindustry/ui/fragments/playerlistfragment.java,11315,java
core/src/mindustry/ui/layout/branchtreelayout.java,9195,java
core/src/mindustry/ui/layout/radialtreelayout.java,1867,java
core/src/mindustry/ui/layout/rowtreelayout.java,823,java
core/src/mindustry/ui/layout/treelayout.java,886,java
core/src/mindustry/world/blocks/attributes.java,1568,java
core/src/mindustry/world/blocks/autotiler.java,9145,java
core/src/mindustry/world/blocks/constructblock.java,19183,java
core/src/mindustry/world/blocks/controlblock.java,605,java
core/src/mindustry/world/blocks/itemselection.java,4495,java
core/src/mindustry/world/blocks/rotblock.java,135,java
core/src/mindustry/world/blocks/unittetherblock.java,95,java
core/src/mindustry/world/consumers/consume.java,1991,java
core/src/mindustry/world/consumers/consumecoolant.java,818,java
core/src/mindustry/world/consumers/consumeitemcharged.java,561,java
core/src/mindustry/world/consumers/consumeitemdynamic.java,1865,java
core/src/mindustry/world/consumers/consumeitemexplode.java,1744,java
core/src/mindustry/world/consumers/consumeitemexplosive.java,561,java
core/src/mindustry/world/consumers/consumeitemfilter.java,1918,java
core/src/mindustry/world/consumers/consumeitemflammable.java,568,java
core/src/mindustry/world/consumers/consumeitemradioactive.java,581,java
core/src/mindustry/world/consumers/consumeitems.java,1699,java
core/src/mindustry/world/consumers/consumeliquid.java,1464,java
core/src/mindustry/world/consumers/consumeliquidbase.java,385,java
core/src/mindustry/world/consumers/consumeliquidfilter.java,2240,java
core/src/mindustry/world/consumers/consumeliquidflammable.java,710,java
core/src/mindustry/world/consumers/consumeliquids.java,1839,java
core/src/mindustry/world/consumers/consumeliquidsdynamic.java,2059,java
core/src/mindustry/world/consumers/consumepayloaddynamic.java,2205,java
core/src/mindustry/world/consumers/consumepayloadfilter.java,1835,java
core/src/mindustry/world/consumers/consumepayloads.java,1723,java
core/src/mindustry/world/consumers/consumepower.java,1769,java
core/src/mindustry/world/consumers/consumepowercondition.java,500,java
core/src/mindustry/world/consumers/consumepowerdynamic.java,911,java
core/src/mindustry/world/draw/drawarcsmelt.java,1844,java
core/src/mindustry/world/draw/drawblock.java,1973,java
core/src/mindustry/world/draw/drawblurspin.java,979,java
core/src/mindustry/world/draw/drawbubbles.java,1307,java
core/src/mindustry/world/draw/drawcells.java,1491,java
core/src/mindustry/world/draw/drawcircles.java,1051,java
core/src/mindustry/world/draw/drawcrucibleflame.java,1950,java
core/src/mindustry/world/draw/drawcultivator.java,1377,java
core/src/mindustry/world/draw/drawdefault.java,611,java
core/src/mindustry/world/draw/drawfade.java,620,java
core/src/mindustry/world/draw/drawflame.java,2010,java
core/src/mindustry/world/draw/drawframes.java,1092,java
core/src/mindustry/world/draw/drawglowregion.java,1515,java
core/src/mindustry/world/draw/drawheatinput.java,1506,java
core/src/mindustry/world/draw/drawheatoutput.java,2103,java
core/src/mindustry/world/draw/drawheatregion.java,1363,java
core/src/mindustry/world/draw/drawliquidoutputs.java,2070,java
core/src/mindustry/world/draw/drawliquidregion.java,1076,java
core/src/mindustry/world/draw/drawliquidtile.java,1175,java
core/src/mindustry/world/draw/drawmulti.java,1571,java
core/src/mindustry/world/draw/drawmultiweave.java,1520,java
core/src/mindustry/world/draw/drawparticles.java,1659,java
core/src/mindustry/world/draw/drawpistons.java,1938,java
core/src/mindustry/world/draw/drawplasma.java,1507,java
core/src/mindustry/world/draw/drawpower.java,2228,java
core/src/mindustry/world/draw/drawpulseshape.java,1640,java
core/src/mindustry/world/draw/drawpumpliquid.java,675,java
core/src/mindustry/world/draw/drawregion.java,1934,java
core/src/mindustry/world/draw/drawshape.java,688,java
core/src/mindustry/world/draw/drawsideregion.java,887,java
core/src/mindustry/world/draw/drawsoftparticles.java,1931,java
core/src/mindustry/world/draw/drawspikes.java,924,java
core/src/mindustry/world/draw/drawturret.java,5025,java
core/src/mindustry/world/draw/drawwarmupregion.java,903,java
core/src/mindustry/world/draw/drawweave.java,912,java
core/src/mindustry/world/meta/attribute.java,1953,java
core/src/mindustry/world/meta/blockflag.java,963,java
core/src/mindustry/world/meta/blockgroup.java,468,java
core/src/mindustry/world/meta/blockstatus.java,340,java
core/src/mindustry/world/meta/buildvisibility.java,1059,java
core/src/mindustry/world/meta/env.java,672,java
core/src/mindustry/world/meta/stat.java,4867,java
core/src/mindustry/world/meta/statcat.java,929,java
core/src/mindustry/world/meta/statunit.java,1838,java
core/src/mindustry/world/meta/statvalue.java,387,java
core/src/mindustry/world/meta/statvalues.java,23169,java
core/src/mindustry/world/meta/stats.java,3582,java
core/src/mindustry/world/modules/blockmodule.java,353,java
core/src/mindustry/world/modules/itemmodule.java,9663,java
core/src/mindustry/world/modules/liquidmodule.java,5295,java
core/src/mindustry/world/modules/powermodule.java,1137,java
desktop/src/mindustry/desktop/steam/snet.java,18248,java
desktop/src/mindustry/desktop/steam/sstats.java,1273,java
desktop/src/mindustry/desktop/steam/suser.java,179,java
desktop/src/mindustry/desktop/steam/svars.java,232,java
desktop/src/mindustry/desktop/steam/sworkshop.java,13576,java
tests/src/test/java/power/consumegeneratortests.java,8416,java
tests/src/test/java/power/directconsumertests.java,1759,java
tests/src/test/java/power/powertestfixture.java,3624,java
tests/src/test/java/power/powertests.java,8371,java
annotations/src/main/java/mindustry/annotations/annotations.java,8825,java
annotations/src/main/java/mindustry/annotations/baseprocessor.java,8052,java
annotations/src/main/resources/revisions/buildingcomp/0.json,392,json
annotations/src/main/resources/revisions/buildingcomp/1.json,286,json
annotations/src/main/resources/revisions/bulletcomp/0.json,435,json
annotations/src/main/resources/revisions/bulletcomp/1.json,390,json
annotations/src/main/resources/revisions/bulletcomp/2.json,425,json
annotations/src/main/resources/revisions/decalcomp/0.json,265,json
annotations/src/main/resources/revisions/effectstatecomp/0.json,414,json
annotations/src/main/resources/revisions/effectstatecomp/1.json,410,json
annotations/src/main/resources/revisions/effectstatecomp/2.json,424,json
annotations/src/main/resources/revisions/effectstatecomp/3.json,410,json
annotations/src/main/resources/revisions/effectstatecomp/4.json,410,json
annotations/src/main/resources/revisions/effectstatecomp/5.json,410,json
annotations/src/main/resources/revisions/effectstatecomp/6.json,433,json
annotations/src/main/resources/revisions/firecomp/0.json,308,json
annotations/src/main/resources/revisions/firecomp/1.json,184,json
annotations/src/main/resources/revisions/forcedrawcomp/0.json,64,json
annotations/src/main/resources/revisions/largelaunchpayloadcomp/0.json,197,json
annotations/src/main/resources/revisions/launchcorecomp/0.json,176,json
annotations/src/main/resources/revisions/launchpayloadcomp/0.json,241,json
annotations/src/main/resources/revisions/playercomp/0.json,429,json
annotations/src/main/resources/revisions/playercomp/1.json,400,json
annotations/src/main/resources/revisions/posteamdef/0.json,87,json
annotations/src/main/resources/revisions/powergraphupdatercomp/0.json,11,json
annotations/src/main/resources/revisions/puddlecomp/0.json,225,json
annotations/src/main/resources/revisions/puddlecomp/1.json,164,json
annotations/src/main/resources/revisions/weatherstatecomp/0.json,213,json
annotations/src/main/resources/revisions/weatherstatecomp/1.json,260,json
annotations/src/main/resources/revisions/weatherstatecomp/2.json,310,json
annotations/src/main/resources/revisions/worldlabelcomp/0.json,154,json
annotations/src/main/resources/revisions/alpha/0.json,722,json
annotations/src/main/resources/revisions/alpha/1.json,767,json
annotations/src/main/resources/revisions/alpha/2.json,778,json
annotations/src/main/resources/revisions/alpha/3.json,841,json
annotations/src/main/resources/revisions/arkyid/0.json,722,json
annotations/src/main/resources/revisions/arkyid/1.json,767,json
annotations/src/main/resources/revisions/arkyid/2.json,778,json
annotations/src/main/resources/revisions/arkyid/3.json,841,json
annotations/src/main/resources/revisions/beta/0.json,722,json
annotations/src/main/resources/revisions/beta/1.json,767,json
annotations/src/main/resources/revisions/beta/2.json,778,json
annotations/src/main/resources/revisions/beta/3.json,841,json
annotations/src/main/resources/revisions/block/0.json,742,json
annotations/src/main/resources/revisions/block/1.json,713,json
annotations/src/main/resources/revisions/block/2.json,619,json
annotations/src/main/resources/revisions/block/3.json,661,json
annotations/src/main/resources/revisions/block/4.json,732,json
annotations/src/main/resources/revisions/block/5.json,767,json
annotations/src/main/resources/revisions/block/6.json,778,json
annotations/src/main/resources/revisions/block/7.json,841,json
annotations/src/main/resources/revisions/corvus/0.json,742,json
annotations/src/main/resources/revisions/corvus/1.json,713,json
annotations/src/main/resources/revisions/corvus/2.json,619,json
annotations/src/main/resources/revisions/corvus/3.json,661,json
annotations/src/main/resources/revisions/corvus/4.json,732,json
annotations/src/main/resources/revisions/corvus/5.json,767,json
annotations/src/main/resources/revisions/corvus/6.json,778,json
annotations/src/main/resources/revisions/corvus/7.json,841,json
annotations/src/main/resources/revisions/elude/0.json,831,json
annotations/src/main/resources/revisions/flare/0.json,742,json
annotations/src/main/resources/revisions/flare/1.json,713,json
annotations/src/main/resources/revisions/flare/2.json,619,json
annotations/src/main/resources/revisions/flare/3.json,661,json
annotations/src/main/resources/revisions/flare/4.json,732,json
annotations/src/main/resources/revisions/flare/5.json,767,json
annotations/src/main/resources/revisions/flare/6.json,778,json
annotations/src/main/resources/revisions/flare/7.json,841,json
annotations/src/main/resources/revisions/gamma/0.json,722,json
annotations/src/main/resources/revisions/gamma/1.json,767,json
annotations/src/main/resources/revisions/gamma/2.json,778,json
annotations/src/main/resources/revisions/gamma/3.json,841,json
annotations/src/main/resources/revisions/latum/0.json,831,json
annotations/src/main/resources/revisions/mace/0.json,780,json
annotations/src/main/resources/revisions/mace/1.json,751,json
annotations/src/main/resources/revisions/mace/2.json,650,json
annotations/src/main/resources/revisions/mace/3.json,692,json
annotations/src/main/resources/revisions/mace/4.json,763,json
annotations/src/main/resources/revisions/mace/5.json,798,json
annotations/src/main/resources/revisions/mace/6.json,809,json
annotations/src/main/resources/revisions/mace/7.json,872,json
annotations/src/main/resources/revisions/manifold/0.json,875,json
annotations/src/main/resources/revisions/manifold/1.json,948,json
annotations/src/main/resources/revisions/mega/0.json,956,json
annotations/src/main/resources/revisions/mega/1.json,927,json
annotations/src/main/resources/revisions/mega/2.json,809,json
annotations/src/main/resources/revisions/mega/3.json,844,json
annotations/src/main/resources/revisions/mega/4.json,855,json
annotations/src/main/resources/revisions/mega/5.json,918,json
annotations/src/main/resources/revisions/missile/0.json,818,json
annotations/src/main/resources/revisions/missile/1.json,891,json
annotations/src/main/resources/revisions/mono/0.json,792,json
annotations/src/main/resources/revisions/mono/1.json,763,json
annotations/src/main/resources/revisions/mono/2.json,661,json
annotations/src/main/resources/revisions/mono/3.json,732,json
annotations/src/main/resources/revisions/mono/4.json,767,json
annotations/src/main/resources/revisions/mono/5.json,778,json
annotations/src/main/resources/revisions/mono/6.json,841,json
annotations/src/main/resources/revisions/nova/0.json,909,json
annotations/src/main/resources/revisions/nova/1.json,880,json
annotations/src/main/resources/revisions/nova/2.json,763,json
annotations/src/main/resources/revisions/nova/3.json,798,json
annotations/src/main/resources/revisions/nova/4.json,809,json
annotations/src/main/resources/revisions/nova/5.json,872,json
annotations/src/main/resources/revisions/oct/0.json,733,json
annotations/src/main/resources/revisions/oct/1.json,767,json
annotations/src/main/resources/revisions/oct/2.json,809,json
annotations/src/main/resources/revisions/oct/3.json,844,json
annotations/src/main/resources/revisions/oct/4.json,855,json
annotations/src/main/resources/revisions/oct/5.json,918,json
annotations/src/main/resources/revisions/osc/0.json,831,json
annotations/src/main/resources/revisions/poly/0.json,871,json
annotations/src/main/resources/revisions/poly/1.json,842,json
annotations/src/main/resources/revisions/poly/2.json,732,json
annotations/src/main/resources/revisions/poly/3.json,767,json
annotations/src/main/resources/revisions/poly/4.json,778,json
annotations/src/main/resources/revisions/poly/5.json,841,json
annotations/src/main/resources/revisions/pulsar/0.json,753,json
annotations/src/main/resources/revisions/pulsar/1.json,798,json
annotations/src/main/resources/revisions/pulsar/2.json,809,json
annotations/src/main/resources/revisions/pulsar/3.json,872,json
annotations/src/main/resources/revisions/quad/0.json,906,json
annotations/src/main/resources/revisions/quad/1.json,877,json
annotations/src/main/resources/revisions/quad/2.json,767,json
annotations/src/main/resources/revisions/quad/3.json,809,json
annotations/src/main/resources/revisions/quad/4.json,844,json
annotations/src/main/resources/revisions/quad/5.json,855,json
annotations/src/main/resources/revisions/quad/6.json,918,json
annotations/src/main/resources/revisions/quasar/0.json,753,json
annotations/src/main/resources/revisions/quasar/1.json,798,json
annotations/src/main/resources/revisions/quasar/2.json,809,json
annotations/src/main/resources/revisions/quasar/3.json,872,json
annotations/src/main/resources/revisions/risso/0.json,742,json
annotations/src/main/resources/revisions/risso/1.json,713,json
annotations/src/main/resources/revisions/risso/2.json,619,json
annotations/src/main/resources/revisions/risso/3.json,661,json
annotations/src/main/resources/revisions/risso/4.json,732,json
annotations/src/main/resources/revisions/risso/5.json,767,json
annotations/src/main/resources/revisions/risso/6.json,778,json
annotations/src/main/resources/revisions/risso/7.json,841,json
annotations/src/main/resources/revisions/scuttler/0.json,768,json
annotations/src/main/resources/revisions/scuttler/1.json,841,json
annotations/src/main/resources/revisions/spiroct/0.json,821,json
annotations/src/main/resources/revisions/spiroct/1.json,792,json
annotations/src/main/resources/revisions/spiroct/2.json,690,json
annotations/src/main/resources/revisions/spiroct/3.json,732,json
annotations/src/main/resources/revisions/spiroct/4.json,767,json
annotations/src/main/resources/revisions/spiroct/5.json,778,json
annotations/src/main/resources/revisions/spiroct/6.json,841,json
annotations/src/main/resources/revisions/stell/0.json,831,json
annotations/src/main/resources/revisions/toxopid/0.json,722,json
annotations/src/main/resources/revisions/toxopid/1.json,767,json
annotations/src/main/resources/revisions/toxopid/2.json,778,json
annotations/src/main/resources/revisions/toxopid/3.json,841,json
annotations/src/main/resources/revisions/vanquish/0.json,768,json
annotations/src/main/resources/revisions/vanquish/1.json,841,json
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-0-0.png,277,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-0-1.png,277,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-0-2.png,283,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-0-3.png,278,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-1-0.png,491,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-1-1.png,499,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-1-2.png,522,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-1-3.png,515,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-2-0.png,300,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-2-1.png,292,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-2-2.png,294,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-2-3.png,299,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-3-0.png,227,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-3-1.png,220,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-3-2.png,233,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-3-3.png,230,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-4-0.png,296,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-4-1.png,290,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-4-2.png,289,png
core/assets-raw/sprites/blocks/distribution/conveyors/armored-conveyor-4-3.png,292,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-0-0.png,175,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-0-1.png,174,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-0-2.png,173,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-0-3.png,168,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-1-0.png,375,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-1-1.png,408,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-1-2.png,419,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-1-3.png,409,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-2-0.png,226,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-2-1.png,213,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-2-2.png,204,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-2-3.png,214,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-3-0.png,227,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-3-1.png,220,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-3-2.png,233,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-3-3.png,231,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-4-0.png,211,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-4-1.png,203,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-4-2.png,189,png
core/assets-raw/sprites/blocks/distribution/conveyors/conveyor-4-3.png,201,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-0-0.png,184,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-0-1.png,182,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-0-2.png,182,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-0-3.png,177,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-1-0.png,410,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-1-1.png,441,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-1-2.png,454,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-1-3.png,448,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-2-0.png,234,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-2-1.png,220,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-2-2.png,212,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-2-3.png,223,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-3-0.png,225,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-3-1.png,218,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-3-2.png,231,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-3-3.png,228,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-4-0.png,215,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-4-1.png,210,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-4-2.png,198,png
core/assets-raw/sprites/blocks/distribution/conveyors/titanium-conveyor-4-3.png,211,png
core/assets-raw/sprites/blocks/distribution/ducts/armored-duct-top-0.png,751,png
core/assets-raw/sprites/blocks/distribution/ducts/armored-duct-top-1.png,449,png
core/assets-raw/sprites/blocks/distribution/ducts/armored-duct-top-2.png,468,png
core/assets-raw/sprites/blocks/distribution/ducts/armored-duct-top-3.png,633,png
core/assets-raw/sprites/blocks/distribution/ducts/armored-duct-top-4.png,426,png
core/assets-raw/sprites/blocks/distribution/ducts/arrow-glow.png,2058,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-bottom-0.png,119,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-bottom-1.png,149,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-bottom-2.png,121,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-bottom-3.png,121,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-bottom-4.png,121,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-bottom.png,156,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-bridge-arrow.png,139,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-bridge-bridge-bottom.png,115,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-bridge-bridge.png,142,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-bridge-dir.png,174,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-bridge.png,322,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-router-top.png,165,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-router.png,322,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-top-0.png,2049,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-top-1.png,364,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-top-2.png,442,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-top-3.png,560,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-top-4.png,413,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-unloader-arrow.png,168,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-unloader-center.png,114,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-unloader-top.png,158,png
core/assets-raw/sprites/blocks/distribution/ducts/duct-unloader.png,331,png
core/assets-raw/sprites/blocks/distribution/ducts/overflow-duct-top.png,164,png
core/assets-raw/sprites/blocks/distribution/ducts/overflow-duct.png,392,png
core/assets-raw/sprites/blocks/distribution/ducts/surge-router-top.png,165,png
core/assets-raw/sprites/blocks/distribution/ducts/surge-router.png,443,png
core/assets-raw/sprites/blocks/distribution/ducts/underflow-duct-top.png,211,png
core/assets-raw/sprites/blocks/distribution/ducts/underflow-duct.png,392,png
core/assets-raw/sprites/blocks/distribution/stack-conveyors/plastanium-conveyor-0.png,178,png
core/assets-raw/sprites/blocks/distribution/stack-conveyors/plastanium-conveyor-1.png,1653,png
core/assets-raw/sprites/blocks/distribution/stack-conveyors/plastanium-conveyor-2.png,1687,png
core/assets-raw/sprites/blocks/distribution/stack-conveyors/plastanium-conveyor-edge.png,640,png
core/assets-raw/sprites/blocks/distribution/stack-conveyors/plastanium-conveyor-stack.png,1435,png
core/assets-raw/sprites/blocks/distribution/stack-conveyors/plastanium-conveyor.png,636,png
core/assets-raw/sprites/blocks/distribution/stack-conveyors/surge-conveyor-0.png,312,png
core/assets-raw/sprites/blocks/distribution/stack-conveyors/surge-conveyor-1.png,687,png
core/assets-raw/sprites/blocks/distribution/stack-conveyors/surge-conveyor-2.png,706,png
core/assets-raw/sprites/blocks/distribution/stack-conveyors/surge-conveyor-edge-glow.png,510,png
core/assets-raw/sprites/blocks/distribution/stack-conveyors/surge-conveyor-edge.png,591,png
core/assets-raw/sprites/blocks/distribution/stack-conveyors/surge-conveyor-glow.png,2058,png
core/assets-raw/sprites/blocks/distribution/stack-conveyors/surge-conveyor-stack.png,244,png
core/assets-raw/sprites/blocks/distribution/stack-conveyors/surge-conveyor.png,668,png
core/assets-raw/sprites/blocks/liquid/conduits/conduit-bottom-0.png,134,png
core/assets-raw/sprites/blocks/liquid/conduits/conduit-bottom-1.png,177,png
core/assets-raw/sprites/blocks/liquid/conduits/conduit-bottom-2.png,98,png
core/assets-raw/sprites/blocks/liquid/conduits/conduit-bottom-3.png,98,png
core/assets-raw/sprites/blocks/liquid/conduits/conduit-bottom-4.png,98,png
core/assets-raw/sprites/blocks/liquid/conduits/conduit-bottom.png,156,png
core/assets-raw/sprites/blocks/liquid/conduits/conduit-top-0.png,284,png
core/assets-raw/sprites/blocks/liquid/conduits/conduit-top-1.png,328,png
core/assets-raw/sprites/blocks/liquid/conduits/conduit-top-2.png,323,png
core/assets-raw/sprites/blocks/liquid/conduits/conduit-top-3.png,365,png
core/assets-raw/sprites/blocks/liquid/conduits/conduit-top-4.png,302,png
core/assets-raw/sprites/blocks/liquid/conduits/phase-conduit-end.png,105,png
core/assets-raw/sprites/blocks/liquid/conduits/plated-conduit-cap.png,1195,png
core/assets-raw/sprites/blocks/liquid/conduits/plated-conduit-top-0.png,396,png
core/assets-raw/sprites/blocks/liquid/conduits/plated-conduit-top-1.png,2063,png
