number,state,created_at,closed_at,title
2149,closed,2020-06-07 00:42:37+00:00,2020-06-09 00:23:47+00:00,Reduce voteCooldown
2147,closed,2020-06-06 16:37:03+00:00,2020-06-06 16:52:10+00:00,Improve zoom controls at high and low zooms
2146,closed,2020-06-06 14:11:42+00:00,2020-06-06 21:03:20+00:00,[Server] Alias Command.
2141,closed,2020-06-04 16:43:56+00:00,2020-07-15 17:38:12+00:00,Dublication error and bridge conduit fix
2138,closed,2020-06-03 17:22:20+00:00,2020-06-03 17:42:42+00:00,[Fix] Mark Block.solid False By Default.
2132,closed,2020-06-02 14:21:40+00:00,2020-06-02 14:27:49+00:00,Health color change
2125,closed,2020-05-29 02:01:58+00:00,2020-05-29 12:46:51+00:00,Update servers.json
2124,closed,2020-05-28 20:14:09+00:00,2020-05-29 17:52:53+00:00,Lightning on tile collision
2123,closed,2020-05-28 04:46:55+00:00,2020-07-14 19:01:41+00:00,[QOL] Quick Upgrade Utility Implementation
2122,closed,2020-05-27 20:40:43+00:00,2020-07-14 18:49:53+00:00,Update bundle_pt_BR.properties
2120,closed,2020-05-27 17:13:03+00:00,2020-05-27 23:57:22+00:00,Blah Blah Longer Mass Driver Range
2119,closed,2020-05-27 02:57:55+00:00,2020-05-27 17:10:16+00:00,Allow modders to make longer range Mass Drivers
2117,closed,2020-05-27 02:51:22+00:00,2020-06-15 23:29:16+00:00,[Bundle] Fix Korea = spacing
2114,closed,2020-05-26 20:46:50+00:00,2020-05-27 03:20:26+00:00,Shots should spawn with recoil
2112,closed,2020-05-26 13:17:49+00:00,2020-05-26 15:26:06+00:00,"6x6 CoreBlock, ""Core: Nexus"""
2111,closed,2020-05-26 11:51:44+00:00,2020-05-26 15:27:50+00:00,Bundle typo correction: {0}[white] -> [white]{0}[]
2104,closed,2020-05-24 12:45:30+00:00,2020-05-27 02:42:05+00:00,[Bundle] Fix Korean Bundle = Spacing
2103,closed,2020-05-24 10:51:41+00:00,2020-07-02 14:33:51+00:00,[Mod] Deep Water Placeable Implementation
2102,closed,2020-05-24 01:32:56+00:00,2020-05-24 01:46:24+00:00,Call that
2100,closed,2020-05-23 15:49:58+00:00,2020-06-09 23:01:51+00:00,Ability To Disable Auto Connect of Power Nodes.
2090,closed,2020-05-20 04:12:35+00:00,2020-07-18 16:03:08+00:00,[QOL] Clear Last Config Key Implementation
2087,closed,2020-05-19 20:27:12+00:00,2020-05-19 20:43:48+00:00,Add clear() function.
2085,closed,2020-05-19 09:25:10+00:00,2020-05-19 13:04:58+00:00,liquid-generator
2084,closed,2020-05-19 07:03:45+00:00,2020-05-19 13:04:18+00:00,6.0/multiForge
2080,closed,2020-05-18 12:00:03+00:00,2021-09-27 15:37:35+00:00,[QOL] Searchable Maps
2078,closed,2020-05-18 06:50:59+00:00,2020-05-18 12:37:02+00:00,[QuickFix] fix pick_block on schem error
2075,closed,2020-05-17 12:40:42+00:00,2020-05-17 13:49:35+00:00,Added server Omega Sandbox
2074,closed,2020-05-17 11:51:17+00:00,2020-05-17 12:07:54+00:00,Added Server Omega Sandbox
2073,closed,2020-05-17 11:29:00+00:00,2020-05-17 11:42:42+00:00,Added Omega Sandbox Server
2072,closed,2020-05-17 11:06:08+00:00,2020-05-17 11:42:22+00:00,Putting Server Omega Sandbox to community servers.
2065,closed,2020-05-15 18:20:24+00:00,2020-05-20 02:57:04+00:00,[QOL] Clear Last Config Key
2064,closed,2020-05-15 15:50:27+00:00,2020-06-10 16:42:53+00:00,Update bundle_es.properties
2060,closed,2020-05-15 11:49:41+00:00,2020-05-17 02:05:13+00:00,[KO]Fixes and nitpicking
2057,closed,2020-05-14 18:14:01+00:00,2020-05-14 19:16:42+00:00,Add a mindustry server to global server list
2056,closed,2020-05-14 17:34:25+00:00,2020-07-02 14:27:39+00:00, Energy-dependent incinerator speed limit
2043,closed,2020-05-12 18:28:58+00:00,2020-07-14 18:06:43+00:00,Update server's
2041,closed,2020-05-12 16:01:36+00:00,2020-05-12 16:10:36+00:00,6.0/multiForge 
2034,closed,2020-05-12 10:21:04+00:00,2020-05-12 13:38:03+00:00,[QOL] Slider Togglable Unit Opacity
2024,closed,2020-05-10 21:53:11+00:00,2020-05-10 22:04:11+00:00,Small russian translation fix
2023,closed,2020-05-10 18:08:08+00:00,2020-05-10 19:59:03+00:00,New dedicated VPS hosted in Poland 
2019,closed,2020-05-10 10:26:13+00:00,2020-05-10 17:57:56+00:00,[QOL] Shift Click to Same Tile Configure
2014,closed,2020-05-09 10:08:23+00:00,2020-05-09 17:04:51+00:00,small fix
2003,closed,2020-05-07 16:09:42+00:00,2020-05-07 23:01:38+00:00,Custom Drone Building Color
1995,closed,2020-05-06 21:38:59+00:00,2020-05-06 22:46:43+00:00,Maybe putting mods in the game
1993,closed,2020-05-06 04:44:50+00:00,2020-07-02 14:36:18+00:00,[QOL] Show Overdrive Range when Building Overdrive
1985,closed,2020-05-04 20:01:41+00:00,2020-07-14 18:48:49+00:00,surge capacitor 2
1984,closed,2020-05-04 20:00:42+00:00,2020-05-05 01:23:12+00:00,Bullets don't target what they can't hit.
1973,closed,2020-05-03 17:09:04+00:00,2020-05-10 17:48:46+00:00,[QOL] Ctrl Click Bridge Reverse Connect
1971,closed,2020-05-03 15:03:25+00:00,2020-07-14 18:08:12+00:00,Add filter reset keybind [J]
1967,closed,2020-05-02 16:52:13+00:00,2020-05-02 16:52:30+00:00,[QOL] Skip Bridges like Power Nodes
1957,closed,2020-05-01 12:45:20+00:00,2020-05-01 14:05:58+00:00,add a sorter item filter timeout setting
1955,closed,2020-05-01 09:27:40+00:00,2020-05-01 14:51:13+00:00,Add throughput module to sandbox blocks
1953,closed,2020-05-01 05:33:45+00:00,2020-05-01 16:54:10+00:00,Unjank the Plated Conduit sprites.
1950,closed,2020-05-01 03:17:10+00:00,2020-05-01 03:57:07+00:00,"Pad sprites, maybe?"
1944,closed,2020-04-30 14:04:10+00:00,2020-04-30 18:47:29+00:00,Overdrive projector visualization on plastanium conveyors
1935,closed,2020-04-28 09:09:28+00:00,2020-04-28 17:16:29+00:00,[QOL] visualization v6 port
1933,closed,2020-04-27 21:59:37+00:00,2020-04-28 16:25:21+00:00,Update bundle-fr.propeties : adds regions
1932,closed,2020-04-27 19:44:51+00:00,2020-04-29 14:22:14+00:00,Water extractor now requires 25 metaglass rather than 25 graphite to construct
1927,closed,2020-04-27 04:55:58+00:00,2020-06-19 16:27:34+00:00,[QOL] Better Visual of Bridge Indicator
1923,closed,2020-04-26 14:15:14+00:00,2020-04-28 16:26:32+00:00,Update bundle_ru.properties
1921,closed,2020-04-26 10:50:03+00:00,2020-07-14 18:06:22+00:00,[doodle] terrain schematics
1919,closed,2020-04-26 07:53:55+00:00,2020-07-14 17:56:57+00:00,Add Mo Town servers to community servers
1911,closed,2020-04-25 13:03:31+00:00,2020-04-25 13:03:39+00:00,[doodle] phase bridge power sharing
1903,closed,2020-04-23 18:26:20+00:00,2020-04-28 19:01:01+00:00,water extractors are sorta nerfed 2 electric boogaloo
1897,closed,2020-04-22 05:15:21+00:00,2020-04-25 17:39:04+00:00,Update bundle_ru.properties
1896,closed,2020-04-21 12:09:52+00:00,2020-07-14 17:58:24+00:00,Small nitpicking
1895,closed,2020-04-21 06:42:44+00:00,2020-04-21 14:48:18+00:00,Large plastanium press. 
1889,closed,2020-04-18 06:18:40+00:00,2020-04-23 18:13:17+00:00,[QOL] Better bridge indicator from #1867
1884,closed,2020-04-17 10:14:17+00:00,2020-07-14 17:41:19+00:00,[6.0] conduit/conveyor cornerpieces
1883,closed,2020-04-17 04:13:18+00:00,2020-04-17 13:40:57+00:00,Fix the Reaper Sprite
1882,closed,2020-04-16 21:37:37+00:00,2020-04-21 15:02:58+00:00,Steady block inventory.
1880,closed,2020-04-16 18:56:13+00:00,2020-04-16 20:41:46+00:00,Code of Conduct for Contributors
1878,closed,2020-04-16 13:20:54+00:00,2020-04-16 13:23:39+00:00,Ukrainian translation
1877,closed,2020-04-16 12:34:51+00:00,2020-04-22 11:33:16+00:00,RU fixes
1875,closed,2020-04-16 10:44:18+00:00,2020-04-16 13:14:21+00:00,Update bundle.properties (color code correction)
1870,closed,2020-04-15 10:19:31+00:00,2020-04-16 17:33:48+00:00,Added instructions for a edge case
1869,closed,2020-04-15 04:04:01+00:00,2020-07-14 17:55:07+00:00,Server locale support and filtering
1868,closed,2020-04-15 00:58:22+00:00,2020-07-14 02:29:55+00:00,Client whisper command
1867,closed,2020-04-14 12:22:24+00:00,2020-04-18 06:10:29+00:00,[QOL] Better Bridge Indicator
1859,closed,2020-04-13 18:53:11+00:00,2020-04-14 16:25:06+00:00,Add server
1856,closed,2020-04-13 08:36:15+00:00,2020-04-13 08:36:26+00:00,[doodle] factorio style drill
1855,closed,2020-04-13 08:06:55+00:00,2020-04-16 17:42:49+00:00,[implementation] grey out unaffordable schematics
1849,closed,2020-04-12 18:42:11+00:00,2020-04-28 16:31:50+00:00,Update bundle_pt_BR.properties
1845,closed,2020-04-12 10:27:05+00:00,2020-04-28 16:30:54+00:00,[playerlist] change votekick hammer to ballot
1843,closed,2020-04-12 09:36:09+00:00,2020-04-16 17:47:00+00:00,[QOL] Extended indicator options
1842,closed,2020-04-12 08:29:16+00:00,2020-07-02 15:30:59+00:00,Hotfix/editor tools
1838,closed,2020-04-11 02:03:27+00:00,2020-04-12 21:43:47+00:00,Updating bundle-pt-BR.properties
1828,closed,2020-04-08 01:56:52+00:00,2020-04-11 04:38:48+00:00,Add my public brazillan server
1826,closed,2020-04-07 10:02:41+00:00,2020-04-07 10:03:12+00:00,updating code
1817,closed,2020-04-04 18:38:03+00:00,2020-05-02 14:55:08+00:00,[unholy] item teleport
1812,closed,2020-04-03 15:42:56+00:00,2020-04-16 17:49:54+00:00,[backport] sorter cross
1804,closed,2020-04-01 15:59:43+00:00,2020-04-01 18:44:39+00:00,fix for js print() function printing null
1795,closed,2020-03-31 22:57:44+00:00,2020-04-01 03:36:31+00:00,router is the only distribution block!
1794,closed,2020-03-31 19:18:56+00:00,2020-04-01 04:28:56+00:00,Create bundle_by.properties
1791,closed,2020-03-31 09:07:52+00:00,2020-04-03 15:04:00+00:00,Nerf overflows.
1785,closed,2020-03-30 14:54:16+00:00,2020-04-12 21:47:32+00:00,Fix use 'name' from bandle
1775,closed,2020-03-28 14:22:51+00:00,2020-03-28 14:31:45+00:00,Update bundle.properties
1774,closed,2020-03-28 14:12:51+00:00,2020-03-28 15:04:45+00:00,Update bundle_ru.properties
1772,closed,2020-03-28 11:11:12+00:00,2020-03-28 13:07:18+00:00,Update bundle_ru.properties
1768,closed,2020-03-28 07:35:31+00:00,2020-03-28 17:12:27+00:00,Update bundle_ru.properties
1767,closed,2020-03-28 05:55:31+00:00,2020-03-28 13:06:50+00:00,Update bundle_ru.properties
1759,closed,2020-03-26 20:24:24+00:00,2020-03-26 20:31:30+00:00,"Make buildTime, time, and speedScl public"
1752,closed,2020-03-25 12:20:58+00:00,2020-03-25 16:27:41+00:00,Add server mindustry.ru:8000
1745,closed,2020-03-24 11:48:43+00:00,2020-03-24 13:26:29+00:00,Update and rename core/assets/bundles/bundle.properties to  ядро/ акт…
1744,closed,2020-03-24 11:45:40+00:00,2020-03-24 13:26:16+00:00,Update and rename core/assets/bundles/bundle_ru.properties to  ядро/ …
1743,closed,2020-03-24 11:36:38+00:00,2020-03-24 13:25:46+00:00,Update and rename core/assets/bundles/bundle_ru.properties to  ядро/ …
1738,closed,2020-03-23 20:48:37+00:00,2020-04-11 22:53:12+00:00,Updated tutorial text and added emojis
1733,closed,2020-03-21 18:13:52+00:00,2020-07-02 16:07:33+00:00,Add Category Key Bindings
1722,closed,2020-03-17 19:19:10+00:00,2020-07-14 17:53:36+00:00,Conveyor/Conduit upgrade Assistance
1691,closed,2020-03-09 12:39:09+00:00,2020-03-26 22:25:20+00:00,[6.0] affinity antonym
1687,closed,2020-03-08 14:45:56+00:00,2020-04-23 18:13:16+00:00,water extractors are sorta nerfed
1686,closed,2020-03-08 14:44:30+00:00,2020-03-08 14:45:38+00:00,nearby water extractors decrease efficiency
1678,closed,2020-03-06 07:10:46+00:00,2020-03-24 15:18:18+00:00,Touched the player and var classes to add ability to pull getPing() f…
1674,closed,2020-03-05 10:36:35+00:00,2020-03-05 10:37:05+00:00,[projector] visualization
1664,closed,2020-03-04 12:37:12+00:00,2020-03-04 14:09:10+00:00,Reverted RU translation of the Tower Defense genre
1662,closed,2020-03-04 12:08:32+00:00,2020-03-04 14:08:55+00:00,Reverted RU translation of the Tower Defense genre
1655,closed,2020-03-02 11:03:45+00:00,2020-03-02 15:02:38+00:00,bug_report.md table uppercase
1653,closed,2020-03-01 11:48:38+00:00,2020-03-01 18:59:42+00:00,Added more commands into game
1649,closed,2020-02-29 12:10:40+00:00,2020-03-23 16:50:26+00:00,Add Ctrl+scroll (forced zoom) info to the tutorial
1648,closed,2020-02-28 21:25:41+00:00,2020-03-01 19:00:38+00:00,add shebang to convert_sounds.sh
1646,closed,2020-02-28 19:58:59+00:00,2020-03-27 20:19:56+00:00,steam and gp page changes
1641,closed,2020-02-26 18:58:20+00:00,2020-02-28 19:57:24+00:00,smaller updates to russian translation
1640,closed,2020-02-26 16:28:53+00:00,2020-02-29 21:00:06+00:00,small updates to russian translation
1632,closed,2020-02-24 15:53:13+00:00,2020-03-27 19:55:04+00:00,Update bundle_pt_BR.properties
1631,closed,2020-02-24 15:46:18+00:00,2020-03-02 21:29:21+00:00,Update bundle_pt_BR.properties
1608,closed,2020-02-19 18:01:52+00:00,2020-02-19 18:17:32+00:00,Prevent construction/deconstruction of blocks on other teams
1596,closed,2020-02-16 15:56:40+00:00,2020-02-16 19:18:52+00:00,ItemSource and Liquid source always show all items
1594,closed,2020-02-16 12:13:42+00:00,2020-03-02 02:08:50+00:00,"Removed the ""no global server list"" note"
1586,closed,2020-02-14 12:38:47+00:00,2020-02-18 15:38:30+00:00,Add mindustry.tk (UPDATED)
1582,closed,2020-02-14 09:16:43+00:00,2020-02-18 16:46:05+00:00,Update bundle_de.properties
1581,closed,2020-02-14 08:20:10+00:00,2020-03-26 15:50:59+00:00,new server.json
1567,closed,2020-02-12 19:04:50+00:00,2020-02-12 19:10:31+00:00,Update servers.json
1566,closed,2020-02-12 18:40:27+00:00,2020-03-26 21:39:34+00:00,[quality of life] better visiualize sorters with no filter
1564,closed,2020-02-12 17:27:50+00:00,2020-02-13 02:50:39+00:00,Update bundle_es.properties
1563,closed,2020-02-12 16:10:47+00:00,2020-02-12 16:17:07+00:00,[quality of life] illuminator color on the minimap
1562,closed,2020-02-12 14:44:25+00:00,2020-03-23 21:16:59+00:00,translations; missing tags added
1557,closed,2020-02-12 09:15:50+00:00,2020-02-12 14:16:29+00:00,Update bundle_ru.properties
1551,closed,2020-02-11 18:55:04+00:00,2020-02-11 19:02:12+00:00,add mindustry-suggestions repository to .github workflow
1550,closed,2020-02-11 17:58:55+00:00,2020-03-26 22:44:07+00:00,[byte logic] 104
1540,closed,2020-02-09 01:38:43+00:00,2020-02-10 12:22:12+00:00,Add HostEvent
1539,closed,2020-02-08 23:39:15+00:00,2020-03-28 03:10:43+00:00,Threshold Unloader
1535,closed,2020-02-08 17:01:03+00:00,2020-02-08 17:17:19+00:00,Additional Category(mod)
1534,closed,2020-02-08 14:43:26+00:00,2020-02-09 01:28:46+00:00,return map from WorldLoadEvent
1532,closed,2020-02-08 05:58:51+00:00,2020-02-11 12:01:50+00:00,[byte logic] 103 master merge
1522,closed,2020-02-06 12:29:17+00:00,2020-07-14 02:26:30+00:00,Deutsche Sprache aktualisiert.
1518,closed,2020-02-06 07:07:50+00:00,2020-02-08 14:11:38+00:00,New storage block: Max Unloader
1506,closed,2020-02-04 02:11:20+00:00,2020-03-26 21:42:56+00:00,"Seperate flame and topRegion rendering, for better code readability."
1505,closed,2020-02-04 00:25:07+00:00,2020-02-04 00:42:29+00:00,Make the flame optional on GenericSmelter Blocks.
1498,closed,2020-02-03 15:06:03+00:00,2020-02-13 13:43:17+00:00,[mods] Let mechs/units override drawShadows
1494,closed,2020-02-02 14:54:46+00:00,2020-02-06 00:06:06+00:00,[quality of life] server list categories
1491,closed,2020-02-02 13:54:23+00:00,2020-03-01 13:47:34+00:00,Update achievements.vdf
1488,closed,2020-02-01 08:54:11+00:00,2020-02-05 23:36:27+00:00,added my server
1481,closed,2020-01-30 17:20:26+00:00,2020-01-30 18:13:41+00:00,gitignore - adding mods/ and *.bat
1480,closed,2020-01-30 17:11:54+00:00,2020-01-30 17:13:45+00:00,Gitignore update: mods/ and .bat
1464,closed,2020-01-28 18:37:59+00:00,2020-04-28 17:27:48+00:00,[quality of life] impact reactor startup sequence
1462,closed,2020-01-28 15:45:54+00:00,2020-03-28 03:14:40+00:00,Add Server to servers.json
1461,closed,2020-01-28 15:43:34+00:00,2020-02-02 13:50:59+00:00,Add kr server
1459,closed,2020-01-28 05:52:27+00:00,2020-02-18 15:38:50+00:00,Adds mindustry.tk
1444,closed,2020-01-25 19:49:51+00:00,2020-01-31 07:17:21+00:00,add time played to end of game score screen
1439,closed,2020-01-25 04:42:55+00:00,2020-02-03 19:17:20+00:00,(done) batteries glow
1437,closed,2020-01-25 03:28:21+00:00,2020-01-25 04:42:08+00:00,yet another batteries glow pr
1421,closed,2020-01-23 09:51:42+00:00,2020-02-11 20:15:33+00:00,[server] pausable
1413,closed,2020-01-21 15:42:11+00:00,2020-02-12 09:44:35+00:00,Update bundle_ru.properties (setting.bridgeopacity.name translation)
1408,closed,2020-01-21 15:12:41+00:00,2020-01-22 04:35:49+00:00,Update bundle_ru.properties
1407,closed,2020-01-21 11:48:36+00:00,2020-01-23 19:47:07+00:00,Fixed BlockBuildEndEvent sometimes not firing in multiplayer
1406,closed,2020-01-20 22:05:27+00:00,2020-01-23 19:53:43+00:00,Font
1399,closed,2020-01-19 21:42:04+00:00,2020-01-24 15:05:03+00:00,If construction was simplified.
1398,closed,2020-01-19 19:24:25+00:00,2020-03-26 22:29:41+00:00,[quality of life] mechpad checkpointing
1392,closed,2020-01-16 21:49:35+00:00,2020-01-24 15:27:23+00:00,show mod name when placing a block
1390,closed,2020-01-15 22:25:30+00:00,2020-01-19 17:13:12+00:00,Phase conveyors and conduits colored
1385,closed,2020-01-15 00:01:51+00:00,2020-01-25 03:26:54+00:00,orange colour variance depending on power redo (done)
1384,closed,2020-01-14 23:55:28+00:00,2020-01-14 23:57:28+00:00,Orange on batteries shade depending on power content
1380,closed,2020-01-14 13:21:34+00:00,2020-03-28 03:31:15+00:00,edit fastlane
1377,closed,2020-01-14 10:36:14+00:00,2020-01-14 13:46:33+00:00,Catch-up with latest working Arc
1376,closed,2020-01-14 03:43:38+00:00,2020-01-14 23:53:24+00:00,Orange on batteries change colour based on power contents
1375,closed,2020-01-14 00:13:11+00:00,2020-01-14 00:31:39+00:00,There was a missing f
1370,closed,2020-01-13 08:52:44+00:00,2020-01-21 15:25:27+00:00,update zh_CN translate
1365,closed,2020-01-13 03:02:23+00:00,2020-01-13 20:54:53+00:00,batteries have glow based on power stored
1359,closed,2020-01-11 16:39:54+00:00,2020-01-11 17:44:20+00:00,Delete DS_Store
1356,closed,2020-01-11 13:04:09+00:00,2020-01-11 15:42:23+00:00,Remove false description on Omega's armor
1350,closed,2020-01-10 17:39:01+00:00,2020-01-10 17:59:54+00:00,[quality of life] visualize solar panel efficiency
1345,closed,2020-01-09 17:48:34+00:00,2020-01-09 17:55:12+00:00,Delete DS_Store
1337,closed,2020-01-08 13:10:36+00:00,2020-01-08 13:10:41+00:00,[milestone] leetspeak
1335,closed,2020-01-08 12:59:00+00:00,2020-07-14 17:22:16+00:00,[texture] seamless solar panels
1333,closed,2020-01-07 00:12:03+00:00,2020-11-16 12:27:09+00:00,Authentication implementation for servers
1330,closed,2020-01-06 11:38:39+00:00,2020-04-28 17:01:54+00:00,[drones] miner drone dropoff
1329,closed,2020-01-06 10:05:51+00:00,2020-06-01 00:19:42+00:00,[6.0] conduit pump connection
1326,closed,2020-01-05 14:14:08+00:00,2020-07-14 02:25:02+00:00,[sandbox] ability to switch team
1323,closed,2020-01-05 07:19:38+00:00,2020-03-28 03:45:53+00:00,Rotatable Force Projectors
1314,closed,2020-01-04 10:37:35+00:00,2020-04-28 17:35:50+00:00,Add preview outline for Force Projectors on hovering
1312,closed,2020-01-03 19:07:10+00:00,2020-01-04 20:40:22+00:00,Make peoples are possible to alliance. Hex war related.
1307,closed,2020-01-03 02:54:47+00:00,2020-03-24 15:18:37+00:00,Made power nodes retain connections in schematics
1306,closed,2020-01-03 00:32:40+00:00,2020-01-08 15:22:05+00:00,Update bundle_ru.properties
1305,closed,2020-01-01 17:09:25+00:00,2020-03-26 16:30:00+00:00,Estimate and display conveyor resource flow
1300,closed,2020-01-01 03:59:05+00:00,2020-01-01 04:55:59+00:00,let boolean and double be used by mods
1299,closed,2020-01-01 03:08:14+00:00,2020-01-01 17:10:38+00:00,move download links higher in README.MD
1296,closed,2019-12-31 17:14:19+00:00,2020-07-14 15:12:14+00:00,Server Autosave Feature
1294,closed,2019-12-31 14:08:59+00:00,2020-03-02 16:59:59+00:00,[modding] unit power cell position
1286,closed,2019-12-30 20:49:09+00:00,2020-03-26 18:50:08+00:00,Display cumulative production speed of multiple blocks
1280,closed,2019-12-30 13:56:58+00:00,2019-12-30 17:26:31+00:00,Overall Czech translation improvement
1279,closed,2019-12-30 11:15:36+00:00,2019-12-30 17:26:30+00:00,Overall improvement of Czech translation
1271,closed,2019-12-29 08:06:06+00:00,2019-12-29 08:51:48+00:00,Add ServerLoaded event
1270,closed,2019-12-29 05:30:10+00:00,2020-01-07 19:17:45+00:00,PlayerChatEvent change
1265,closed,2019-12-28 16:10:20+00:00,2019-12-28 19:24:43+00:00,web move dialog
1261,closed,2019-12-28 02:48:19+00:00,2019-12-28 16:21:14+00:00,check if Votekick's voteRequired has been reached every vote
1258,closed,2019-12-25 15:32:02+00:00,2019-12-28 15:36:15+00:00,Update bundle_zh_TW.properties
1257,closed,2019-12-25 14:33:40+00:00,2019-12-28 07:09:56+00:00,Update bundle_ko.properties
1256,closed,2019-12-24 20:06:24+00:00,2019-12-28 22:43:39+00:00,"Add ""Reload Mods"" button to Mods dialog."
1255,closed,2019-12-24 20:04:59+00:00,2019-12-24 20:05:52+00:00,"Add ""Reload Mods"" button to mods dialog."
1249,closed,2019-12-21 16:12:12+00:00,2020-01-08 23:09:23+00:00,[chat] dynamic team color
1248,closed,2019-12-21 15:37:51+00:00,2020-03-26 21:28:55+00:00,[rules] custom mech
1246,closed,2019-12-21 15:15:17+00:00,2019-12-22 10:32:19+00:00,Let version string be translatable.
1245,closed,2019-12-21 12:39:55+00:00,2020-01-09 18:10:16+00:00,[drone] firefighter
1244,closed,2019-12-21 09:41:13+00:00,2020-03-26 22:05:32+00:00,[multiplayer] techtree
1243,closed,2019-12-21 09:14:41+00:00,2019-12-22 05:12:45+00:00,fix my scientific innacuracy
1242,closed,2019-12-21 08:40:50+00:00,2020-01-08 16:19:30+00:00,[code] remove duplicate condition from if in launchpad
1241,closed,2019-12-21 07:19:47+00:00,2020-03-27 20:16:29+00:00,[power] small armored node
1239,closed,2019-12-20 13:02:14+00:00,2020-03-02 19:55:41+00:00,[server] uuid security level
1235,closed,2019-12-19 23:15:51+00:00,2019-12-19 23:23:42+00:00,Fix chat scroll
1217,closed,2019-12-15 20:45:41+00:00,2020-07-14 14:27:01+00:00,Second-tier illuminator
1216,closed,2019-12-15 11:22:28+00:00,2020-03-27 20:11:54+00:00,Update bundle_nl.properties
1209,closed,2019-12-13 00:12:29+00:00,2019-12-28 07:07:41+00:00,Update bundle_ko.properties
1201,closed,2019-12-12 10:14:43+00:00,2019-12-12 20:28:51+00:00,Handle missing locale keys for link descriptions
1199,closed,2019-12-11 18:59:38+00:00,2019-12-11 19:13:45+00:00,Fixed ore texture names
1197,closed,2019-12-11 16:07:20+00:00,2020-03-28 11:24:50+00:00,Fix and add some French translations
1195,closed,2019-12-11 12:30:44+00:00,2020-01-23 22:13:30+00:00,Update and rename core/assets/bundles/bundle_cs.properties to  jádro/…
1193,closed,2019-12-11 12:03:27+00:00,2019-12-11 12:03:33+00:00,🛎 You must construct additional pylons!
1191,closed,2019-12-11 01:12:21+00:00,2020-05-04 20:02:03+00:00,Surge Capacitor (higher tier battery)
1189,closed,2019-12-10 10:49:17+00:00,2020-01-23 22:16:37+00:00,Add Ability to choose what resource is mined
1180,closed,2019-12-07 14:16:35+00:00,2019-12-11 11:37:30+00:00,[Unfinished] nl_be locale
1175,closed,2019-12-06 21:15:16+00:00,2019-12-06 21:39:57+00:00,add liquid-distributor block
1171,closed,2019-12-06 11:55:20+00:00,2020-03-26 19:22:22+00:00,[WIP] Add bundle_lt.properties Lithuanian translation
1167,closed,2019-12-05 17:04:41+00:00,2020-07-14 02:38:12+00:00,Create bundle_zh_HK.properties
1166,closed,2019-12-05 16:38:23+00:00,2019-12-05 16:48:08+00:00,Create bundle_zh_HK.properties
1165,closed,2019-12-05 15:43:17+00:00,2019-12-10 12:35:46+00:00,Update bundle_zh_TW.properties
1158,closed,2019-12-04 10:57:17+00:00,2020-03-26 19:13:45+00:00,💰Upgrade bannedblocks to allowance
1150,closed,2019-12-01 18:31:14+00:00,2020-03-26 19:20:46+00:00,Editor: protect blocks from being changed by players (e.g. item sources)
1146,closed,2019-11-30 14:44:17+00:00,2019-11-30 14:44:21+00:00,🐝 Movable cores 🐦
1141,closed,2019-11-28 19:23:12+00:00,2019-11-28 19:23:17+00:00,🎄 Festive mode
1140,closed,2019-11-28 19:08:45+00:00,2019-12-23 03:16:55+00:00,🎇 Observer mech
1139,closed,2019-11-28 18:59:36+00:00,2020-01-20 23:54:58+00:00,Add Inverted Overflow Gate
1137,closed,2019-11-27 18:36:11+00:00,2019-12-12 21:33:59+00:00,Conservative Generators
1129,closed,2019-11-25 08:49:25+00:00,2020-03-24 16:03:08+00:00,⌛️ Factorio flavoured bottleneck
1127,closed,2019-11-24 15:11:34+00:00,2019-11-24 17:58:41+00:00,Update bundle_pt_BR.properties
1126,closed,2019-11-24 12:08:12+00:00,2020-03-27 13:32:02+00:00,Calculate powerbalance before batteries interfere
1125,closed,2019-11-24 09:48:22+00:00,2020-03-27 13:37:51+00:00,Filipino (Tagalog)
1112,closed,2019-11-22 01:10:32+00:00,2020-03-24 16:03:25+00:00,Update bundle_de.properties
1105,closed,2019-11-20 21:09:57+00:00,2019-12-11 05:08:49+00:00,RockTheVote for server
1093,closed,2019-11-19 09:52:26+00:00,2020-01-23 20:50:12+00:00,Educate players on tiles where a block is more efficient
1090,closed,2019-11-19 07:40:26+00:00,2020-01-23 20:01:48+00:00,Improved Mining Drones
1088,closed,2019-11-19 01:12:08+00:00,2020-03-27 13:36:46+00:00,"Add toggle-able ""debug"" overlay"
1086,closed,2019-11-18 15:48:56+00:00,2019-11-18 20:52:35+00:00,Add fdroid to links
1084,closed,2019-11-18 13:19:17+00:00,2019-11-18 13:19:22+00:00,Wololoo
1080,closed,2019-11-17 20:18:27+00:00,2020-07-02 18:03:07+00:00,[anti-air] tractor beam 🦈
1076,closed,2019-11-16 15:33:45+00:00,2019-11-17 19:12:14+00:00,"Smoke Threshold, Heating edits"
1073,closed,2019-11-16 02:45:34+00:00,2019-11-16 02:56:04+00:00,Schematics size
1070,closed,2019-11-15 16:35:07+00:00,2020-01-23 20:07:09+00:00,[ImgBot] Optimize images - Lossless
1069,closed,2019-11-15 14:13:33+00:00,2020-01-08 16:27:22+00:00,Miner drone dropoff
1064,closed,2019-11-15 06:47:44+00:00,2019-12-14 04:41:52+00:00,Add info about Repair Point can heal mechs
1063,closed,2019-11-14 21:27:37+00:00,2019-11-16 06:38:12+00:00,Oro
