number,state,created_at,merged_at,closed_at,title
2108,closed,2020-05-25 16:16:55+00:00,2020-05-25 17:03:44+00:00,2020-05-25 17:03:44+00:00,"hide ""boost effect"" when liquidboostintensity == 1"
2106,closed,2020-05-25 08:25:55+00:00,2020-07-14 18:56:10+00:00,2020-07-14 18:56:10+00:00,czech translation - up to date!
2105,closed,2020-05-25 07:53:28+00:00,2020-07-14 18:49:27+00:00,2020-07-14 18:49:27+00:00,update bundle_fi.properties
2104,closed,2020-05-24 12:45:30+00:00,,2020-05-27 02:42:05+00:00,[bundle] fix korean bundle = spacing
2103,closed,2020-05-24 10:51:41+00:00,,2020-07-02 14:33:51+00:00,[mod] deep water placeable implementation
2102,closed,2020-05-24 01:32:56+00:00,,2020-05-24 01:46:24+00:00,call that
2100,closed,2020-05-23 15:49:58+00:00,,2020-06-09 23:01:51+00:00,ability to disable auto connect of power nodes.
2097,closed,2020-05-22 06:04:23+00:00,2020-09-08 13:27:42+00:00,2020-09-08 13:27:42+00:00,[qol] quick copy implementation
2096,closed,2020-05-21 23:27:47+00:00,2020-05-22 01:15:13+00:00,2020-05-22 01:15:13+00:00,homing power functionality
2094,closed,2020-05-21 04:00:36+00:00,2020-05-21 13:32:49+00:00,2020-05-21 13:32:49+00:00,[bundle] fix lowercase colorname
2093,closed,2020-05-20 20:52:19+00:00,2020-07-15 00:41:04+00:00,2020-07-15 00:41:04+00:00,[qol] center map to player implementation
2092,closed,2020-05-20 10:18:47+00:00,2020-05-20 15:34:50+00:00,2020-05-20 15:34:50+00:00,[qol] chat on minimap implementation
2090,closed,2020-05-20 04:12:35+00:00,,2020-07-18 16:03:08+00:00,[qol] clear last config key implementation
2089,closed,2020-05-20 02:44:37+00:00,2020-05-22 13:37:09+00:00,2020-05-22 13:37:09+00:00,[qol] search schematic
2088,closed,2020-05-19 22:49:27+00:00,2020-05-20 00:06:23+00:00,2020-05-20 00:06:23+00:00,more updates for polish translation + provided polish changelogs for 104.3+ versions for android
2087,closed,2020-05-19 20:27:12+00:00,,2020-05-19 20:43:48+00:00,add clear() function.
2085,closed,2020-05-19 09:25:10+00:00,,2020-05-19 13:04:58+00:00,liquid-generator
2084,closed,2020-05-19 07:03:45+00:00,,2020-05-19 13:04:18+00:00,6.0/multiforge
2083,closed,2020-05-18 23:35:13+00:00,2020-05-19 00:24:22+00:00,2020-05-19 00:24:22+00:00,fixed typos in polish translation
2082,closed,2020-05-18 23:10:44+00:00,2020-05-18 23:25:35+00:00,2020-05-18 23:25:35+00:00,[bundle] fix lowercase colorname
2081,closed,2020-05-18 15:11:28+00:00,2020-07-14 14:37:55+00:00,2020-07-14 14:37:55+00:00,update bundle_zh_tw.properties
2080,closed,2020-05-18 12:00:03+00:00,,2021-09-27 15:37:35+00:00,[qol] searchable maps
2079,closed,2020-05-18 10:25:12+00:00,2020-05-29 17:58:45+00:00,2020-05-29 17:58:45+00:00,[qol] search ignore symbols
2078,closed,2020-05-18 06:50:59+00:00,,2020-05-18 12:37:02+00:00,[quickfix] fix pick_block on schem error
2077,closed,2020-05-18 06:14:37+00:00,2020-05-18 12:37:10+00:00,2020-05-18 12:37:11+00:00,[bundle] fix th bundle coloring
2075,closed,2020-05-17 12:40:42+00:00,,2020-05-17 13:49:35+00:00,added server omega sandbox
2074,closed,2020-05-17 11:51:17+00:00,,2020-05-17 12:07:54+00:00,added server omega sandbox
2073,closed,2020-05-17 11:29:00+00:00,,2020-05-17 11:42:42+00:00,added omega sandbox server
2072,closed,2020-05-17 11:06:08+00:00,,2020-05-17 11:42:22+00:00,putting server omega sandbox to community servers.
2070,closed,2020-05-16 19:04:07+00:00,2020-05-16 23:21:59+00:00,2020-05-16 23:21:59+00:00,add tws (hong kong server) to server.json
2069,closed,2020-05-16 17:28:08+00:00,2020-05-17 12:49:03+00:00,2020-05-17 12:49:03+00:00,[qol] schematic drill indicator
2068,closed,2020-05-16 17:07:08+00:00,2020-07-15 14:16:37+00:00,2020-07-15 14:16:37+00:00,[following] update bundle_ko.properties
2065,closed,2020-05-15 18:20:24+00:00,,2020-05-20 02:57:04+00:00,[qol] clear last config key
2064,closed,2020-05-15 15:50:27+00:00,,2020-06-10 16:42:53+00:00,update bundle_es.properties
2062,closed,2020-05-15 14:22:59+00:00,2020-07-14 18:45:52+00:00,2020-07-14 18:45:52+00:00,minor changes
2060,closed,2020-05-15 11:49:41+00:00,,2020-05-17 02:05:13+00:00,[ko]fixes and nitpicking
2059,closed,2020-05-15 01:54:42+00:00,2020-05-15 02:00:24+00:00,2020-05-15 02:00:24+00:00,[ko] small revert
2057,closed,2020-05-14 18:14:01+00:00,,2020-05-14 19:16:42+00:00,add a mindustry server to global server list
2056,closed,2020-05-14 17:34:25+00:00,,2020-07-02 14:27:39+00:00, energy-dependent incinerator speed limit
2054,closed,2020-05-14 14:17:51+00:00,2020-07-14 14:37:42+00:00,2020-07-14 14:37:42+00:00,update bundle_zh_tw.properties
2053,closed,2020-05-13 17:50:31+00:00,2020-05-13 18:38:27+00:00,2020-05-13 18:38:27+00:00,[bundle] lowercases colornames
2052,closed,2020-05-13 16:47:47+00:00,2020-05-13 18:37:06+00:00,2020-05-13 18:37:06+00:00,update swedish translations
2046,closed,2020-05-13 03:48:09+00:00,2020-07-14 14:37:23+00:00,2020-07-14 14:37:23+00:00,update bundle_ja.properties
2045,closed,2020-05-12 22:42:40+00:00,2020-05-13 00:03:24+00:00,2020-05-13 00:03:24+00:00,fix translation typo
2044,closed,2020-05-12 22:10:27+00:00,2020-05-13 00:03:36+00:00,2020-05-13 00:03:36+00:00,replaced all old colors to new
2043,closed,2020-05-12 18:28:58+00:00,,2020-07-14 18:06:43+00:00,update server's
2041,closed,2020-05-12 16:01:36+00:00,,2020-05-12 16:10:36+00:00,6.0/multiforge 
2036,closed,2020-05-12 10:46:08+00:00,2020-05-12 13:38:28+00:00,2020-05-12 13:38:28+00:00,[quickfix] align opacity check with itembridge
2034,closed,2020-05-12 10:21:04+00:00,,2020-05-12 13:38:03+00:00,[qol] slider togglable unit opacity
2033,closed,2020-05-12 01:13:28+00:00,2020-05-12 01:23:51+00:00,2020-05-12 01:23:51+00:00,changed [lighthray] to [lightgray] (typo?)
2030,closed,2020-05-11 10:57:30+00:00,2020-05-11 13:16:44+00:00,2020-05-11 13:16:44+00:00,fix build
2029,closed,2020-05-11 08:26:17+00:00,2020-05-11 14:46:35+00:00,2020-05-11 14:46:35+00:00,update bundle_ja.properties
2028,closed,2020-05-11 08:21:00+00:00,2020-07-14 14:40:34+00:00,2020-07-14 14:40:34+00:00,update bundle_uk_ua.properties
2027,closed,2020-05-11 00:53:00+00:00,2020-05-11 01:35:25+00:00,2020-05-11 01:35:26+00:00,gradle shortcut
2026,closed,2020-05-11 00:47:47+00:00,2020-05-11 02:48:14+00:00,2020-05-11 02:48:14+00:00,update bundle_ja.properties
2025,closed,2020-05-10 23:59:24+00:00,2020-05-11 02:56:25+00:00,2020-05-11 02:56:25+00:00,"fixed ""require restart"""
2024,closed,2020-05-10 21:53:11+00:00,,2020-05-10 22:04:11+00:00,small russian translation fix
2023,closed,2020-05-10 18:08:08+00:00,,2020-05-10 19:59:03+00:00,new dedicated vps hosted in poland 
2021,closed,2020-05-10 14:13:50+00:00,2020-05-10 14:44:54+00:00,2020-05-10 14:44:54+00:00,deleting a block in the editor by right-clicking
2020,closed,2020-05-10 13:59:19+00:00,2020-05-10 16:27:45+00:00,2020-05-10 16:27:45+00:00,update bundle_fi.properties
2019,closed,2020-05-10 10:26:13+00:00,,2020-05-10 17:57:56+00:00,[qol] shift click to same tile configure
2014,closed,2020-05-09 10:08:23+00:00,,2020-05-09 17:04:51+00:00,small fix
2013,closed,2020-05-09 10:05:44+00:00,2020-05-09 14:21:35+00:00,2020-05-09 14:21:35+00:00,update bundle_ja.properties
2010,closed,2020-05-08 20:40:58+00:00,2020-05-08 20:43:12+00:00,2020-05-08 20:43:12+00:00,update bundle_pl.properties
2008,closed,2020-05-08 14:40:15+00:00,2020-05-08 22:28:21+00:00,2020-05-08 22:28:21+00:00,better zone naming in finnish
2007,closed,2020-05-08 12:28:21+00:00,2020-05-08 13:20:45+00:00,2020-05-08 13:20:45+00:00,update bundle_zh_cn.properties
2006,closed,2020-05-07 22:23:45+00:00,2020-05-08 01:53:00+00:00,2020-05-08 01:53:01+00:00,customizable fragging angle
2005,closed,2020-05-07 20:37:26+00:00,2020-05-10 17:37:14+00:00,2020-05-10 17:37:14+00:00,added australian servers
2004,closed,2020-05-07 17:13:57+00:00,2020-05-08 00:17:22+00:00,2020-05-08 00:17:22+00:00,update bundle_ru.properties
2003,closed,2020-05-07 16:09:42+00:00,,2020-05-07 23:01:38+00:00,custom drone building color
2002,closed,2020-05-07 15:17:14+00:00,2020-05-07 15:28:43+00:00,2020-05-07 15:28:43+00:00,change baseunit pred variable from b to u
1997,closed,2020-05-07 07:17:49+00:00,2020-05-07 13:41:17+00:00,2020-05-07 13:41:17+00:00,fix only the output of the last chat filter mattering
1995,closed,2020-05-06 21:38:59+00:00,,2020-05-06 22:46:43+00:00,maybe putting mods in the game
1993,closed,2020-05-06 04:44:50+00:00,,2020-07-02 14:36:18+00:00,[qol] show overdrive range when building overdrive
1992,closed,2020-05-05 20:16:17+00:00,2020-05-08 00:17:29+00:00,2020-05-08 00:17:30+00:00,small fix bundle_ja.properties
1989,closed,2020-05-05 08:05:47+00:00,2020-05-05 18:46:54+00:00,2020-05-05 18:46:54+00:00,"add atanner gaming server to list - moderation, logging and custom maps enabled"
1986,closed,2020-05-05 00:24:28+00:00,2020-05-05 15:06:32+00:00,2020-05-05 15:06:32+00:00,update bundle_ko.properties
1985,closed,2020-05-04 20:01:41+00:00,,2020-07-14 18:48:49+00:00,surge capacitor 2
1984,closed,2020-05-04 20:00:42+00:00,,2020-05-05 01:23:12+00:00,bullets don't target what they can't hit.
1982,closed,2020-05-04 14:06:09+00:00,2020-05-04 14:07:30+00:00,2020-05-04 14:07:30+00:00,swap bottom & top liquid block regions
1981,closed,2020-05-04 13:51:29+00:00,2020-05-04 14:03:51+00:00,2020-05-04 14:03:51+00:00,scale stack conveyor edge regions for requests
1980,closed,2020-05-04 13:38:03+00:00,2020-05-04 14:04:01+00:00,2020-05-04 14:04:01+00:00,move pump fluid sprite from production to liquid
1979,closed,2020-05-04 13:34:27+00:00,2020-05-04 14:04:19+00:00,2020-05-04 14:04:19+00:00,fix pump ohno liquid texture
1977,closed,2020-05-04 11:19:12+00:00,2020-05-04 13:09:59+00:00,2020-05-04 13:09:59+00:00,update bundle_be.properties
1974,closed,2020-05-03 21:15:16+00:00,2020-05-03 21:50:58+00:00,2020-05-03 21:50:58+00:00,translation to zh_tw
1973,closed,2020-05-03 17:09:04+00:00,,2020-05-10 17:48:46+00:00,[qol] ctrl click bridge reverse connect
1972,closed,2020-05-03 15:42:41+00:00,2020-05-03 15:45:42+00:00,2020-05-03 15:45:42+00:00,update bundle_ru.properties
1971,closed,2020-05-03 15:03:25+00:00,,2020-07-14 18:08:12+00:00,add filter reset keybind [j]
1970,closed,2020-05-03 09:20:15+00:00,2020-05-03 13:48:08+00:00,2020-05-03 13:48:08+00:00,[qol] double click to disconnect mass driver
1967,closed,2020-05-02 16:52:13+00:00,,2020-05-02 16:52:30+00:00,[qol] skip bridges like power nodes
1965,closed,2020-05-02 07:53:03+00:00,2020-05-02 14:13:01+00:00,2020-05-02 14:13:01+00:00,update bundle_zh_tw.properties
1964,closed,2020-05-02 06:42:43+00:00,2020-05-02 14:13:12+00:00,2020-05-02 14:13:12+00:00,add missing super load call to stackconveyor
1963,closed,2020-05-02 03:42:29+00:00,2020-05-02 03:55:23+00:00,2020-05-02 03:55:23+00:00,update bundle_ja.properties
1962,closed,2020-05-02 00:17:26+00:00,2020-05-02 00:32:17+00:00,2020-05-02 00:32:17+00:00,i was told i made a mistake
1961,closed,2020-05-01 22:03:50+00:00,2020-05-01 22:09:40+00:00,2020-05-01 22:09:40+00:00,unjank plated conduit background transparency
1960,closed,2020-05-01 21:53:14+00:00,2020-05-01 22:08:50+00:00,2020-05-01 22:08:50+00:00,support custom bottom color
1958,closed,2020-05-01 15:51:28+00:00,2020-05-01 16:30:08+00:00,2020-05-01 16:30:08+00:00,[qol] clear selection with double click
1957,closed,2020-05-01 12:45:20+00:00,,2020-05-01 14:05:58+00:00,add a sorter item filter timeout setting
1956,closed,2020-05-01 10:22:10+00:00,2020-05-01 14:06:17+00:00,2020-05-01 14:06:17+00:00,"fixed more misspells, added new words"
1955,closed,2020-05-01 09:27:40+00:00,,2020-05-01 14:51:13+00:00,add throughput module to sandbox blocks
1954,closed,2020-05-01 08:02:57+00:00,2020-05-01 14:17:14+00:00,2020-05-01 14:17:14+00:00,finetune itemsmoved stat on stack conveyors
1953,closed,2020-05-01 05:33:45+00:00,,2020-05-01 16:54:10+00:00,unjank the plated conduit sprites.
1951,closed,2020-05-01 04:01:11+00:00,2020-05-01 22:29:58+00:00,2020-05-01 22:29:58+00:00,add kr server
1950,closed,2020-05-01 03:17:10+00:00,,2020-05-01 03:57:07+00:00,"pad sprites, maybe?"
1948,closed,2020-05-01 02:23:03+00:00,2020-05-01 16:24:01+00:00,2020-05-01 16:24:01+00:00,update bundle_ko.properties
1946,closed,2020-04-30 18:58:11+00:00,2020-04-30 19:16:20+00:00,2020-04-30 19:16:20+00:00,cleanup stack conveyor code
1945,closed,2020-04-30 15:47:36+00:00,2020-04-30 16:34:03+00:00,2020-04-30 16:34:03+00:00,"fixed mispels, added new words"
1944,closed,2020-04-30 14:04:10+00:00,,2020-04-30 18:47:29+00:00,overdrive projector visualization on plastanium conveyors
1941,closed,2020-04-29 14:00:11+00:00,2020-07-14 14:41:35+00:00,2020-07-14 14:41:35+00:00,add bundle_hu
1940,closed,2020-04-29 13:16:26+00:00,2020-04-29 14:21:51+00:00,2020-04-29 14:21:51+00:00,update bundle_zh_tw.properties
1937,closed,2020-04-28 16:24:13+00:00,2020-04-28 16:25:12+00:00,2020-04-28 16:25:12+00:00,updated spanish bundle
1936,closed,2020-04-28 15:02:24+00:00,2020-04-28 16:25:32+00:00,2020-04-28 16:25:32+00:00,6.0 unit and block korean translation #1
1935,closed,2020-04-28 09:09:28+00:00,,2020-04-28 17:16:29+00:00,[qol] visualization v6 port
1933,closed,2020-04-27 21:59:37+00:00,,2020-04-28 16:25:21+00:00,update bundle-fr.propeties : adds regions
1932,closed,2020-04-27 19:44:51+00:00,,2020-04-29 14:22:14+00:00,water extractor now requires 25 metaglass rather than 25 graphite to construct
1931,closed,2020-04-27 17:29:34+00:00,2020-04-28 19:05:42+00:00,2020-04-28 19:05:42+00:00,update bundle_ru.properties
1930,closed,2020-04-27 16:41:42+00:00,2020-04-28 16:27:07+00:00,2020-04-28 16:27:07+00:00,update bundle_ja.properties
1929,closed,2020-04-27 13:13:05+00:00,2020-04-28 16:27:00+00:00,2020-04-28 16:27:01+00:00,updated bundle_it
1927,closed,2020-04-27 04:55:58+00:00,,2020-06-19 16:27:34+00:00,[qol] better visual of bridge indicator
1924,closed,2020-04-26 15:52:06+00:00,2020-04-28 16:26:53+00:00,2020-04-28 16:26:53+00:00,ukrainian translation
1923,closed,2020-04-26 14:15:14+00:00,,2020-04-28 16:26:32+00:00,update bundle_ru.properties
1922,closed,2020-04-26 11:10:25+00:00,2020-04-26 14:59:28+00:00,2020-04-26 14:59:28+00:00,prevent colored map author name from tainting gameover
1921,closed,2020-04-26 10:50:03+00:00,,2020-07-14 18:06:22+00:00,[doodle] terrain schematics
1920,closed,2020-04-26 08:16:00+00:00,2020-04-26 15:08:28+00:00,2020-04-26 15:08:28+00:00,fix plastanium conveyor icon generation
1919,closed,2020-04-26 07:53:55+00:00,,2020-07-14 17:56:57+00:00,add mo town servers to community servers
1917,closed,2020-04-26 06:14:34+00:00,2020-04-26 15:08:06+00:00,2020-04-26 15:08:06+00:00,update bundle_ja.properties
1916,closed,2020-04-26 00:55:11+00:00,2020-04-26 01:10:36+00:00,2020-04-26 01:10:36+00:00,support custom bottom region on conduits without scripting.
1915,closed,2020-04-25 23:03:51+00:00,2020-04-26 02:48:59+00:00,2020-04-26 02:48:59+00:00,new power cells for everything
1913,closed,2020-04-25 16:45:41+00:00,2020-04-25 17:38:07+00:00,2020-04-25 17:38:07+00:00,update in bundle_in_id.properties
1912,closed,2020-04-25 15:58:29+00:00,2020-04-25 16:24:57+00:00,2020-04-25 16:24:57+00:00,fix inconsistencies in korean translation(block=블록)
1911,closed,2020-04-25 13:03:31+00:00,,2020-04-25 13:03:39+00:00,[doodle] phase bridge power sharing
1910,closed,2020-04-25 11:29:52+00:00,2020-04-25 14:32:01+00:00,2020-04-25 14:32:01+00:00,remove power usage from phase bridge endpoints
1909,closed,2020-04-25 08:11:31+00:00,2020-04-25 16:53:59+00:00,2020-04-25 16:53:59+00:00,request for a 6.0 nydus server
1908,closed,2020-04-25 06:07:14+00:00,2020-04-25 17:38:01+00:00,2020-04-25 17:38:01+00:00,update bundle_ja.properties
1903,closed,2020-04-23 18:26:20+00:00,,2020-04-28 19:01:01+00:00,water extractors are sorta nerfed 2 electric boogaloo
1901,closed,2020-04-23 08:43:57+00:00,2020-04-23 15:07:07+00:00,2020-04-23 15:07:07+00:00,update summary
1900,closed,2020-04-23 04:51:50+00:00,2020-04-23 15:08:34+00:00,2020-04-23 15:08:34+00:00,update bundle_zh_cn.properties
1899,closed,2020-04-22 19:39:32+00:00,2020-04-22 20:20:08+00:00,2020-04-22 20:20:08+00:00,update bundle_es.properties
1897,closed,2020-04-22 05:15:21+00:00,,2020-04-25 17:39:04+00:00,update bundle_ru.properties
1896,closed,2020-04-21 12:09:52+00:00,,2020-07-14 17:58:24+00:00,small nitpicking
1895,closed,2020-04-21 06:42:44+00:00,,2020-04-21 14:48:18+00:00,large plastanium press. 
1892,closed,2020-04-20 03:26:42+00:00,2020-04-21 15:03:10+00:00,2020-04-21 15:03:10+00:00,korean translation: fixed inconsistencies with the word 'schematic'
1889,closed,2020-04-18 06:18:40+00:00,,2020-04-23 18:13:17+00:00,[qol] better bridge indicator from #1867
1884,closed,2020-04-17 10:14:17+00:00,,2020-07-14 17:41:19+00:00,[6.0] conduit/conveyor cornerpieces
1883,closed,2020-04-17 04:13:18+00:00,,2020-04-17 13:40:57+00:00,fix the reaper sprite
1882,closed,2020-04-16 21:37:37+00:00,,2020-04-21 15:02:58+00:00,steady block inventory.
1881,closed,2020-04-16 19:24:58+00:00,2020-04-21 15:03:26+00:00,2020-04-21 15:03:26+00:00,spelling update in portuguese (brazil)
1880,closed,2020-04-16 18:56:13+00:00,,2020-04-16 20:41:46+00:00,code of conduct for contributors
1878,closed,2020-04-16 13:20:54+00:00,,2020-04-16 13:23:39+00:00,ukrainian translation
1877,closed,2020-04-16 12:34:51+00:00,,2020-04-22 11:33:16+00:00,ru fixes
1876,closed,2020-04-16 10:50:30+00:00,2020-04-16 13:14:37+00:00,2020-04-16 13:14:37+00:00,update bundle_zh_tw.properties
1875,closed,2020-04-16 10:44:18+00:00,,2020-04-16 13:14:21+00:00,update bundle.properties (color code correction)
1874,closed,2020-04-16 09:42:17+00:00,2020-04-16 17:33:39+00:00,2020-04-16 17:33:39+00:00,korean localization fixes and changes.
1873,closed,2020-04-16 09:10:56+00:00,2020-04-16 13:11:24+00:00,2020-04-16 13:11:24+00:00,[6.0] fix build requirement check for sandbox
1871,closed,2020-04-15 12:39:45+00:00,2020-04-15 14:36:38+00:00,2020-04-15 14:36:39+00:00,update bundle_uk_ua.properties
1870,closed,2020-04-15 10:19:31+00:00,,2020-04-16 17:33:48+00:00,added instructions for a edge case
1869,closed,2020-04-15 04:04:01+00:00,,2020-07-14 17:55:07+00:00,server locale support and filtering
1868,closed,2020-04-15 00:58:22+00:00,,2020-07-14 02:29:55+00:00,client whisper command
1867,closed,2020-04-14 12:22:24+00:00,,2020-04-18 06:10:29+00:00,[qol] better bridge indicator
1866,closed,2020-04-14 12:21:33+00:00,2020-04-14 14:04:29+00:00,2020-04-14 14:04:30+00:00,ru updates
1865,closed,2020-04-14 10:01:43+00:00,2020-04-14 14:04:14+00:00,2020-04-14 14:04:14+00:00,i18n es tiny fix
1863,closed,2020-04-14 06:35:11+00:00,2020-04-14 14:04:06+00:00,2020-04-14 14:04:06+00:00, separate the use of map name and player name
1862,closed,2020-04-14 00:43:32+00:00,2020-04-14 01:21:11+00:00,2020-04-14 01:21:11+00:00,update bundle_ja.properties
1861,closed,2020-04-14 00:23:27+00:00,2020-04-14 01:21:21+00:00,2020-04-14 01:21:21+00:00,minor changes in bundle_es.properties
1859,closed,2020-04-13 18:53:11+00:00,,2020-04-14 16:25:06+00:00,add server
1858,closed,2020-04-13 14:04:25+00:00,2020-04-14 01:22:50+00:00,2020-04-14 01:22:50+00:00,minor changes
1856,closed,2020-04-13 08:36:15+00:00,,2020-04-13 08:36:26+00:00,[doodle] factorio style drill
1855,closed,2020-04-13 08:06:55+00:00,,2020-04-16 17:42:49+00:00,[implementation] grey out unaffordable schematics
1849,closed,2020-04-12 18:42:11+00:00,,2020-04-28 16:31:50+00:00,update bundle_pt_br.properties
1848,closed,2020-04-12 17:22:27+00:00,2020-04-12 17:36:02+00:00,2020-04-12 17:36:02+00:00,update bundle_ja.properties
1846,closed,2020-04-12 10:56:02+00:00,2020-04-12 14:52:06+00:00,2020-04-12 14:52:06+00:00,added name of player to ban/kick/vote-kick/un-admin/admin confirmation dialog
1845,closed,2020-04-12 10:27:05+00:00,,2020-04-28 16:30:54+00:00,[playerlist] change votekick hammer to ballot
1844,closed,2020-04-12 09:53:10+00:00,2020-04-12 13:56:37+00:00,2020-04-12 13:56:37+00:00,[mapping] show name of conflicting map when importing
1843,closed,2020-04-12 09:36:09+00:00,,2020-04-16 17:47:00+00:00,[qol] extended indicator options
1842,closed,2020-04-12 08:29:16+00:00,,2020-07-02 15:30:59+00:00,hotfix/editor tools
1839,closed,2020-04-11 04:37:47+00:00,2020-04-12 21:43:51+00:00,2020-04-12 21:43:51+00:00,update bundle_pt_br.properties
1838,closed,2020-04-11 02:03:27+00:00,,2020-04-12 21:43:47+00:00,updating bundle-pt-br.properties
1837,closed,2020-04-10 23:43:56+00:00,2020-04-11 20:21:44+00:00,2020-04-11 20:21:44+00:00,update servers.json
1836,closed,2020-04-10 21:36:15+00:00,2020-04-10 22:45:02+00:00,2020-04-10 22:45:02+00:00,czech translation - up to date
1835,closed,2020-04-10 10:12:11+00:00,2020-04-10 12:34:09+00:00,2020-04-10 12:34:09+00:00,i18n es tiny fix
1833,closed,2020-04-10 04:03:20+00:00,2020-04-10 12:34:17+00:00,2020-04-10 12:34:17+00:00,update bundle_pt_br.properties
1830,closed,2020-04-08 22:42:08+00:00,2020-04-09 13:59:03+00:00,2020-04-09 13:59:03+00:00,update bundle_pt_br.properties
1828,closed,2020-04-08 01:56:52+00:00,,2020-04-11 04:38:48+00:00,add my public brazillan server
1827,closed,2020-04-07 12:26:56+00:00,2020-04-07 13:13:39+00:00,2020-04-07 13:13:39+00:00,update bundle_ru.properties
1826,closed,2020-04-07 10:02:41+00:00,,2020-04-07 10:03:12+00:00,updating code
1824,closed,2020-04-06 09:22:02+00:00,2020-04-09 13:37:35+00:00,2020-04-09 13:37:35+00:00,updated translation for bundle_in_id.properties
1822,closed,2020-04-05 17:54:39+00:00,2020-04-05 17:56:18+00:00,2020-04-05 17:56:18+00:00,revised french translation : corrected syntax errors …
1817,closed,2020-04-04 18:38:03+00:00,,2020-05-02 14:55:08+00:00,[unholy] item teleport
1815,closed,2020-04-04 10:29:28+00:00,2020-04-04 13:16:26+00:00,2020-04-04 13:16:26+00:00,update bundle_zh_cn.properties
1813,closed,2020-04-03 22:33:02+00:00,2020-04-03 23:48:02+00:00,2020-04-03 23:48:02+00:00,update bundle_pt_br.properties
1812,closed,2020-04-03 15:42:56+00:00,,2020-04-16 17:49:54+00:00,[backport] sorter cross
1811,closed,2020-04-03 14:44:10+00:00,2020-04-12 22:06:10+00:00,2020-04-12 22:06:10+00:00,update bundle_uk_ua.properties
1810,closed,2020-04-03 14:09:53+00:00,2020-04-03 14:48:52+00:00,2020-04-03 14:48:52+00:00,[quality of life] resuming construction in bulk
1809,closed,2020-04-03 11:11:36+00:00,2020-04-03 12:21:40+00:00,2020-04-03 12:21:40+00:00,updated phantom description
1808,closed,2020-04-03 09:31:17+00:00,2020-04-03 12:21:17+00:00,2020-04-03 12:21:17+00:00,update bundle_ru.properties
1804,closed,2020-04-01 15:59:43+00:00,,2020-04-01 18:44:39+00:00,fix for js print() function printing null
1797,closed,2020-04-01 04:28:45+00:00,2020-04-01 05:19:45+00:00,2020-04-01 05:19:45+00:00,create bundle_be.properties
1796,closed,2020-04-01 03:33:15+00:00,2020-04-01 03:36:10+00:00,2020-04-01 03:36:10+00:00,update bundle_pt_br.properties
1795,closed,2020-03-31 22:57:44+00:00,,2020-04-01 03:36:31+00:00,router is the only distribution block!
1794,closed,2020-03-31 19:18:56+00:00,,2020-04-01 04:28:56+00:00,create bundle_by.properties
1792,closed,2020-03-31 11:59:36+00:00,2020-03-31 13:32:50+00:00,2020-03-31 13:32:50+00:00,update bundle_zh_tw.properties
1791,closed,2020-03-31 09:07:52+00:00,,2020-04-03 15:04:00+00:00,nerf overflows.
1790,closed,2020-03-31 08:55:12+00:00,2020-03-31 13:32:35+00:00,2020-03-31 13:32:35+00:00,[typo] bug report template checkbox
1787,closed,2020-03-30 16:47:34+00:00,2020-03-30 18:29:20+00:00,2020-03-30 18:29:20+00:00,update bundle_ja.properties
1786,closed,2020-03-30 14:59:53+00:00,2020-03-30 15:11:39+00:00,2020-03-30 15:11:39+00:00,change size for 'ok' buttom
1785,closed,2020-03-30 14:54:16+00:00,,2020-04-12 21:47:32+00:00,fix use 'name' from bandle
1782,closed,2020-03-29 18:42:44+00:00,2020-03-29 19:24:53+00:00,2020-03-29 19:24:53+00:00,update bundle_ja.properties
1780,closed,2020-03-29 01:48:27+00:00,2020-03-29 02:14:06+00:00,2020-03-29 02:14:06+00:00,ovo 
1779,closed,2020-03-28 21:43:59+00:00,2020-03-28 22:11:10+00:00,2020-03-28 22:11:10+00:00,:)
1778,closed,2020-03-28 17:56:44+00:00,2020-04-03 15:04:41+00:00,2020-04-03 15:04:41+00:00,little fix to surge things and more understandable words
1777,closed,2020-03-28 16:40:25+00:00,2020-03-30 15:12:58+00:00,2020-03-30 15:12:58+00:00,update bundle_ru.properties
1776,closed,2020-03-28 14:28:21+00:00,2020-03-30 15:13:06+00:00,2020-03-30 15:13:06+00:00,update bundle_ru.properties
1775,closed,2020-03-28 14:22:51+00:00,,2020-03-28 14:31:45+00:00,update bundle.properties
1774,closed,2020-03-28 14:12:51+00:00,,2020-03-28 15:04:45+00:00,update bundle_ru.properties
1772,closed,2020-03-28 11:11:12+00:00,,2020-03-28 13:07:18+00:00,update bundle_ru.properties
1771,closed,2020-03-28 11:10:57+00:00,2020-03-28 12:52:10+00:00,2020-03-28 12:52:10+00:00,update bundle_ja.properties
1770,closed,2020-03-28 08:38:55+00:00,2020-03-28 12:52:17+00:00,2020-03-28 12:52:17+00:00,update bundle_it.properties
1769,closed,2020-03-28 08:15:41+00:00,2020-03-28 12:52:47+00:00,2020-03-28 12:52:47+00:00,update bundle_ru.properties
1768,closed,2020-03-28 07:35:31+00:00,,2020-03-28 17:12:27+00:00,update bundle_ru.properties
1767,closed,2020-03-28 05:55:31+00:00,,2020-03-28 13:06:50+00:00,update bundle_ru.properties
1766,closed,2020-03-27 14:43:25+00:00,2020-03-27 20:02:33+00:00,2020-03-27 20:02:33+00:00,update bundle_zh_tw.properties
